"CountryCode","geoId","Country","Pop2020","Date","Cases","Cases_daily","Deaths","Deaths_daily"
"GNB","GW","Guinea-Bissau",2001000,2020-03-03,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-03-02,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-03-01,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-29,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-28,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-27,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-26,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-25,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-24,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-23,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-22,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-21,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-20,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-19,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-18,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-17,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-16,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-15,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-14,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-13,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-12,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-11,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-10,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-09,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-08,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-07,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-06,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-05,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-04,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-03,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-02,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-02-01,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-01-31,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-01-30,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-01-29,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-01-28,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-01-27,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-01-26,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-01-25,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-01-24,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-01-23,0,0,0,0
"GNB","GW","Guinea-Bissau",2001000,2020-01-22,0,0,0,0
"GUY","GY","Guyana",791000,2020-05-04,92,10,9,0
"GUY","GY","Guyana",791000,2020-05-03,82,0,9,0
"GUY","GY","Guyana",791000,2020-05-02,82,0,9,0
"GUY","GY","Guyana",791000,2020-05-01,82,0,9,0
"GUY","GY","Guyana",791000,2020-04-30,82,4,9,1
"GUY","GY","Guyana",791000,2020-04-29,78,4,8,0
"GUY","GY","Guyana",791000,2020-04-28,74,0,8,0
"GUY","GY","Guyana",791000,2020-04-27,74,0,8,0
"GUY","GY","Guyana",791000,2020-04-26,74,1,8,1
"GUY","GY","Guyana",791000,2020-04-25,73,0,7,0
"GUY","GY","Guyana",791000,2020-04-24,73,3,7,0
"GUY","GY","Guyana",791000,2020-04-23,70,3,7,0
"GUY","GY","Guyana",791000,2020-04-22,67,1,7,0
"GUY","GY","Guyana",791000,2020-04-21,66,1,7,0
"GUY","GY","Guyana",791000,2020-04-20,65,0,7,0
"GUY","GY","Guyana",791000,2020-04-19,65,2,7,1
"GUY","GY","Guyana",791000,2020-04-18,63,0,6,0
"GUY","GY","Guyana",791000,2020-04-17,63,8,6,0
"GUY","GY","Guyana",791000,2020-04-16,55,0,6,0
"GUY","GY","Guyana",791000,2020-04-15,55,8,6,0
"GUY","GY","Guyana",791000,2020-04-14,47,2,6,0
"GUY","GY","Guyana",791000,2020-04-13,45,0,6,0
"GUY","GY","Guyana",791000,2020-04-12,45,0,6,0
"GUY","GY","Guyana",791000,2020-04-11,45,8,6,0
"GUY","GY","Guyana",791000,2020-04-10,37,0,6,0
"GUY","GY","Guyana",791000,2020-04-09,37,0,6,0
"GUY","GY","Guyana",791000,2020-04-08,37,4,6,1
"GUY","GY","Guyana",791000,2020-04-07,33,2,5,1
"GUY","GY","Guyana",791000,2020-04-06,31,7,4,0
"GUY","GY","Guyana",791000,2020-04-05,24,1,4,0
"GUY","GY","Guyana",791000,2020-04-04,23,0,4,0
"GUY","GY","Guyana",791000,2020-04-03,23,4,4,0
"GUY","GY","Guyana",791000,2020-04-02,19,0,4,2
"GUY","GY","Guyana",791000,2020-04-01,19,7,2,0
"GUY","GY","Guyana",791000,2020-03-31,12,4,2,1
"GUY","GY","Guyana",791000,2020-03-30,8,0,1,0
"GUY","GY","Guyana",791000,2020-03-29,8,0,1,0
"GUY","GY","Guyana",791000,2020-03-28,8,3,1,0
"GUY","GY","Guyana",791000,2020-03-27,5,0,1,0
"GUY","GY","Guyana",791000,2020-03-26,5,0,1,0
"GUY","GY","Guyana",791000,2020-03-25,5,0,1,0
"GUY","GY","Guyana",791000,2020-03-24,5,-15,1,0
"GUY","GY","Guyana",791000,2020-03-23,20,1,1,0
"GUY","GY","Guyana",791000,2020-03-22,19,12,1,0
"GUY","GY","Guyana",791000,2020-03-21,7,0,1,0
"GUY","GY","Guyana",791000,2020-03-20,7,0,1,0
"GUY","GY","Guyana",791000,2020-03-19,7,0,1,0
"GUY","GY","Guyana",791000,2020-03-18,7,0,1,0
"GUY","GY","Guyana",791000,2020-03-17,7,3,1,0
"GUY","GY","Guyana",791000,2020-03-16,4,0,1,0
"GUY","GY","Guyana",791000,2020-03-15,4,3,1,0
"GUY","GY","Guyana",791000,2020-03-14,1,0,1,0
"GUY","GY","Guyana",791000,2020-03-13,1,0,1,0
"GUY","GY","Guyana",791000,2020-03-12,1,1,1,1
"GUY","GY","Guyana",791000,2020-03-11,0,0,0,0
"GUY","GY","Guyana",791000,2020-03-10,0,0,0,0
"GUY","GY","Guyana",791000,2020-03-09,0,0,0,0
"GUY","GY","Guyana",791000,2020-03-08,0,0,0,0
"GUY","GY","Guyana",791000,2020-03-07,0,0,0,0
"GUY","GY","Guyana",791000,2020-03-06,0,0,0,0
"GUY","GY","Guyana",791000,2020-03-05,0,0,0,0
"GUY","GY","Guyana",791000,2020-03-04,0,0,0,0
"GUY","GY","Guyana",791000,2020-03-03,0,0,0,0
"GUY","GY","Guyana",791000,2020-03-02,0,0,0,0
"GUY","GY","Guyana",791000,2020-03-01,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-29,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-28,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-27,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-26,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-25,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-24,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-23,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-22,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-21,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-20,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-19,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-18,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-17,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-16,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-15,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-14,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-13,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-12,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-11,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-10,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-09,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-08,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-07,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-06,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-05,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-04,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-03,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-02,0,0,0,0
"GUY","GY","Guyana",791000,2020-02-01,0,0,0,0
"GUY","GY","Guyana",791000,2020-01-31,0,0,0,0
"GUY","GY","Guyana",791000,2020-01-30,0,0,0,0
"GUY","GY","Guyana",791000,2020-01-29,0,0,0,0
"GUY","GY","Guyana",791000,2020-01-28,0,0,0,0
"GUY","GY","Guyana",791000,2020-01-27,0,0,0,0
"GUY","GY","Guyana",791000,2020-01-26,0,0,0,0
"GUY","GY","Guyana",791000,2020-01-25,0,0,0,0
"GUY","GY","Guyana",791000,2020-01-24,0,0,0,0
"GUY","GY","Guyana",791000,2020-01-23,0,0,0,0
"GUY","GY","Guyana",791000,2020-01-22,0,0,0,0
"HTI","HT","Haiti",11371000,2020-05-04,100,12,11,2
"HTI","HT","Haiti",11371000,2020-05-03,88,3,9,1
"HTI","HT","Haiti",11371000,2020-05-02,85,0,8,0
"HTI","HT","Haiti",11371000,2020-05-01,85,4,8,0
"HTI","HT","Haiti",11371000,2020-04-30,81,5,8,2
"HTI","HT","Haiti",11371000,2020-04-29,76,0,6,0
"HTI","HT","Haiti",11371000,2020-04-28,76,0,6,0
"HTI","HT","Haiti",11371000,2020-04-27,76,2,6,0
"HTI","HT","Haiti",11371000,2020-04-26,74,2,6,0
"HTI","HT","Haiti",11371000,2020-04-25,72,0,6,1
"HTI","HT","Haiti",11371000,2020-04-24,72,0,5,0
"HTI","HT","Haiti",11371000,2020-04-23,72,10,5,1
"HTI","HT","Haiti",11371000,2020-04-22,62,5,4,1
"HTI","HT","Haiti",11371000,2020-04-21,57,0,3,0
"HTI","HT","Haiti",11371000,2020-04-20,57,10,3,0
"HTI","HT","Haiti",11371000,2020-04-19,47,3,3,0
"HTI","HT","Haiti",11371000,2020-04-18,44,1,3,0
"HTI","HT","Haiti",11371000,2020-04-17,43,2,3,0
"HTI","HT","Haiti",11371000,2020-04-16,41,0,3,0
"HTI","HT","Haiti",11371000,2020-04-15,41,1,3,0
"HTI","HT","Haiti",11371000,2020-04-14,40,0,3,0
"HTI","HT","Haiti",11371000,2020-04-13,40,7,3,0
"HTI","HT","Haiti",11371000,2020-04-12,33,0,3,1
"HTI","HT","Haiti",11371000,2020-04-11,33,2,2,0
"HTI","HT","Haiti",11371000,2020-04-10,31,1,2,0
"HTI","HT","Haiti",11371000,2020-04-09,30,3,2,1
"HTI","HT","Haiti",11371000,2020-04-08,27,2,1,0
"HTI","HT","Haiti",11371000,2020-04-07,25,1,1,0
"HTI","HT","Haiti",11371000,2020-04-06,24,3,1,0
"HTI","HT","Haiti",11371000,2020-04-05,21,1,1,1
"HTI","HT","Haiti",11371000,2020-04-04,20,2,0,0
"HTI","HT","Haiti",11371000,2020-04-03,18,2,0,0
"HTI","HT","Haiti",11371000,2020-04-02,16,0,0,0
"HTI","HT","Haiti",11371000,2020-04-01,16,1,0,0
"HTI","HT","Haiti",11371000,2020-03-31,15,0,0,0
"HTI","HT","Haiti",11371000,2020-03-30,15,0,0,0
"HTI","HT","Haiti",11371000,2020-03-29,15,7,0,0
"HTI","HT","Haiti",11371000,2020-03-28,8,0,0,0
"HTI","HT","Haiti",11371000,2020-03-27,8,0,0,0
"HTI","HT","Haiti",11371000,2020-03-26,8,0,0,0
"HTI","HT","Haiti",11371000,2020-03-25,8,1,0,0
"HTI","HT","Haiti",11371000,2020-03-24,7,1,0,0
"HTI","HT","Haiti",11371000,2020-03-23,6,4,0,0
"HTI","HT","Haiti",11371000,2020-03-22,2,0,0,0
"HTI","HT","Haiti",11371000,2020-03-21,2,0,0,0
"HTI","HT","Haiti",11371000,2020-03-20,2,2,0,0
"HTI","HT","Haiti",11371000,2020-03-19,0,0,0,0
"HTI","HT","Haiti",11371000,2020-03-18,0,0,0,0
"HTI","HT","Haiti",11371000,2020-03-17,0,0,0,0
"HTI","HT","Haiti",11371000,2020-03-16,0,0,0,0
"HTI","HT","Haiti",11371000,2020-03-15,0,0,0,0
"HTI","HT","Haiti",11371000,2020-03-14,0,0,0,0
"HTI","HT","Haiti",11371000,2020-03-13,0,0,0,0
"HTI","HT","Haiti",11371000,2020-03-12,0,0,0,0
"HTI","HT","Haiti",11371000,2020-03-11,0,0,0,0
"HTI","HT","Haiti",11371000,2020-03-10,0,0,0,0
"HTI","HT","Haiti",11371000,2020-03-09,0,0,0,0
"HTI","HT","Haiti",11371000,2020-03-08,0,0,0,0
"HTI","HT","Haiti",11371000,2020-03-07,0,0,0,0
"HTI","HT","Haiti",11371000,2020-03-06,0,0,0,0
"HTI","HT","Haiti",11371000,2020-03-05,0,0,0,0
"HTI","HT","Haiti",11371000,2020-03-04,0,0,0,0
"HTI","HT","Haiti",11371000,2020-03-03,0,0,0,0
"HTI","HT","Haiti",11371000,2020-03-02,0,0,0,0
"HTI","HT","Haiti",11371000,2020-03-01,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-29,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-28,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-27,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-26,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-25,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-24,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-23,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-22,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-21,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-20,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-19,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-18,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-17,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-16,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-15,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-14,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-13,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-12,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-11,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-10,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-09,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-08,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-07,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-06,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-05,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-04,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-03,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-02,0,0,0,0
"HTI","HT","Haiti",11371000,2020-02-01,0,0,0,0
"HTI","HT","Haiti",11371000,2020-01-31,0,0,0,0
"HTI","HT","Haiti",11371000,2020-01-30,0,0,0,0
"HTI","HT","Haiti",11371000,2020-01-29,0,0,0,0
"HTI","HT","Haiti",11371000,2020-01-28,0,0,0,0
"HTI","HT","Haiti",11371000,2020-01-27,0,0,0,0
"HTI","HT","Haiti",11371000,2020-01-26,0,0,0,0
"HTI","HT","Haiti",11371000,2020-01-25,0,0,0,0
"HTI","HT","Haiti",11371000,2020-01-24,0,0,0,0
"HTI","HT","Haiti",11371000,2020-01-23,0,0,0,0
"HTI","HT","Haiti",11371000,2020-01-22,0,0,0,0
"VAT","VA","Holy See",1000,2020-05-04,11,0,0,0
"VAT","VA","Holy See",1000,2020-05-03,11,0,0,0
"VAT","VA","Holy See",1000,2020-05-02,11,0,0,0
"VAT","VA","Holy See",1000,2020-05-01,11,0,0,0
"VAT","VA","Holy See",1000,2020-04-30,11,1,0,0
"VAT","VA","Holy See",1000,2020-04-29,10,0,0,0
"VAT","VA","Holy See",1000,2020-04-28,10,1,0,0
"VAT","VA","Holy See",1000,2020-04-27,9,0,0,0
"VAT","VA","Holy See",1000,2020-04-26,9,0,0,0
"VAT","VA","Holy See",1000,2020-04-25,9,0,0,0
"VAT","VA","Holy See",1000,2020-04-24,9,0,0,0
"VAT","VA","Holy See",1000,2020-04-23,9,0,0,0
"VAT","VA","Holy See",1000,2020-04-22,9,0,0,0
"VAT","VA","Holy See",1000,2020-04-21,9,0,0,0
"VAT","VA","Holy See",1000,2020-04-20,9,1,0,0
"VAT","VA","Holy See",1000,2020-04-19,8,0,0,0
"VAT","VA","Holy See",1000,2020-04-18,8,0,0,0
"VAT","VA","Holy See",1000,2020-04-17,8,0,0,0
"VAT","VA","Holy See",1000,2020-04-16,8,0,0,0
"VAT","VA","Holy See",1000,2020-04-15,8,0,0,0
"VAT","VA","Holy See",1000,2020-04-14,8,0,0,0
"VAT","VA","Holy See",1000,2020-04-13,8,0,0,0
"VAT","VA","Holy See",1000,2020-04-12,8,0,0,0
"VAT","VA","Holy See",1000,2020-04-11,8,0,0,0
"VAT","VA","Holy See",1000,2020-04-10,8,0,0,0
"VAT","VA","Holy See",1000,2020-04-09,8,0,0,0
"VAT","VA","Holy See",1000,2020-04-08,8,1,0,0
"VAT","VA","Holy See",1000,2020-04-07,7,0,0,0
"VAT","VA","Holy See",1000,2020-04-06,7,0,0,0
"VAT","VA","Holy See",1000,2020-04-05,7,0,0,0
"VAT","VA","Holy See",1000,2020-04-04,7,0,0,0
"VAT","VA","Holy See",1000,2020-04-03,7,0,0,0
"VAT","VA","Holy See",1000,2020-04-02,7,1,0,0
"VAT","VA","Holy See",1000,2020-04-01,6,0,0,0
"VAT","VA","Holy See",1000,2020-03-31,6,0,0,0
"VAT","VA","Holy See",1000,2020-03-30,6,0,0,0
"VAT","VA","Holy See",1000,2020-03-29,6,0,0,0
"VAT","VA","Holy See",1000,2020-03-28,6,2,0,0
"VAT","VA","Holy See",1000,2020-03-27,4,0,0,0
"VAT","VA","Holy See",1000,2020-03-26,4,0,0,0
"VAT","VA","Holy See",1000,2020-03-25,4,0,0,0
"VAT","VA","Holy See",1000,2020-03-24,4,3,0,0
"VAT","VA","Holy See",1000,2020-03-23,1,0,0,0
"VAT","VA","Holy See",1000,2020-03-22,1,0,0,0
"VAT","VA","Holy See",1000,2020-03-21,1,0,0,0
"VAT","VA","Holy See",1000,2020-03-20,1,0,0,0
"VAT","VA","Holy See",1000,2020-03-19,1,0,0,0
"VAT","VA","Holy See",1000,2020-03-18,1,0,0,0
"VAT","VA","Holy See",1000,2020-03-17,1,0,0,0
"VAT","VA","Holy See",1000,2020-03-16,1,0,0,0
"VAT","VA","Holy See",1000,2020-03-15,1,0,0,0
"VAT","VA","Holy See",1000,2020-03-14,1,0,0,0
"VAT","VA","Holy See",1000,2020-03-13,1,0,0,0
"VAT","VA","Holy See",1000,2020-03-12,1,0,0,0
"VAT","VA","Holy See",1000,2020-03-11,1,0,0,0
"VAT","VA","Holy See",1000,2020-03-10,1,0,0,0
"VAT","VA","Holy See",1000,2020-03-09,1,0,0,0
"VAT","VA","Holy See",1000,2020-03-08,1,0,0,0
"VAT","VA","Holy See",1000,2020-03-07,1,0,0,0
"VAT","VA","Holy See",1000,2020-03-06,1,1,0,0
"VAT","VA","Holy See",1000,2020-03-05,0,0,0,0
"VAT","VA","Holy See",1000,2020-03-04,0,0,0,0
"VAT","VA","Holy See",1000,2020-03-03,0,0,0,0
"VAT","VA","Holy See",1000,2020-03-02,0,0,0,0
"VAT","VA","Holy See",1000,2020-03-01,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-29,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-28,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-27,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-26,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-25,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-24,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-23,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-22,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-21,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-20,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-19,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-18,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-17,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-16,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-15,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-14,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-13,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-12,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-11,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-10,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-09,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-08,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-07,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-06,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-05,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-04,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-03,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-02,0,0,0,0
"VAT","VA","Holy See",1000,2020-02-01,0,0,0,0
"VAT","VA","Holy See",1000,2020-01-31,0,0,0,0
"VAT","VA","Holy See",1000,2020-01-30,0,0,0,0
"VAT","VA","Holy See",1000,2020-01-29,0,0,0,0
"VAT","VA","Holy See",1000,2020-01-28,0,0,0,0
"VAT","VA","Holy See",1000,2020-01-27,0,0,0,0
"VAT","VA","Holy See",1000,2020-01-26,0,0,0,0
"VAT","VA","Holy See",1000,2020-01-25,0,0,0,0
"VAT","VA","Holy See",1000,2020-01-24,0,0,0,0
"VAT","VA","Holy See",1000,2020-01-23,0,0,0,0
"VAT","VA","Holy See",1000,2020-01-22,0,0,0,0
"HND","HN","Honduras",9719000,2020-05-04,1178,123,83,1
"HND","HN","Honduras",9719000,2020-05-03,1055,45,82,6
"HND","HN","Honduras",9719000,2020-05-02,1010,206,76,1
"HND","HN","Honduras",9719000,2020-05-01,804,33,75,4
"HND","HN","Honduras",9719000,2020-04-30,771,33,71,5
"HND","HN","Honduras",9719000,2020-04-29,738,36,66,2
"HND","HN","Honduras",9719000,2020-04-28,702,41,64,3
"HND","HN","Honduras",9719000,2020-04-27,661,34,61,2
"HND","HN","Honduras",9719000,2020-04-26,627,0,59,0
"HND","HN","Honduras",9719000,2020-04-25,627,36,59,4
"HND","HN","Honduras",9719000,2020-04-24,591,72,55,8
"HND","HN","Honduras",9719000,2020-04-23,519,9,47,1
"HND","HN","Honduras",9719000,2020-04-22,510,16,46,0
"HND","HN","Honduras",9719000,2020-04-21,494,17,46,0
"HND","HN","Honduras",9719000,2020-04-20,477,5,46,0
"HND","HN","Honduras",9719000,2020-04-19,472,15,46,0
"HND","HN","Honduras",9719000,2020-04-18,457,15,46,5
"HND","HN","Honduras",9719000,2020-04-17,442,16,41,6
"HND","HN","Honduras",9719000,2020-04-16,426,7,35,4
"HND","HN","Honduras",9719000,2020-04-15,419,12,31,5
"HND","HN","Honduras",9719000,2020-04-14,407,10,26,1
"HND","HN","Honduras",9719000,2020-04-13,397,4,25,0
"HND","HN","Honduras",9719000,2020-04-12,393,1,25,1
"HND","HN","Honduras",9719000,2020-04-11,392,10,24,1
"HND","HN","Honduras",9719000,2020-04-10,382,39,23,0
"HND","HN","Honduras",9719000,2020-04-09,343,31,23,1
"HND","HN","Honduras",9719000,2020-04-08,312,7,22,0
"HND","HN","Honduras",9719000,2020-04-07,305,7,22,0
"HND","HN","Honduras",9719000,2020-04-06,298,30,22,0
"HND","HN","Honduras",9719000,2020-04-05,268,4,22,7
"HND","HN","Honduras",9719000,2020-04-04,264,42,15,0
"HND","HN","Honduras",9719000,2020-04-03,222,3,15,1
"HND","HN","Honduras",9719000,2020-04-02,219,47,14,4
"HND","HN","Honduras",9719000,2020-04-01,172,31,10,3
"HND","HN","Honduras",9719000,2020-03-31,141,2,7,0
"HND","HN","Honduras",9719000,2020-03-30,139,29,7,4
"HND","HN","Honduras",9719000,2020-03-29,110,15,3,2
"HND","HN","Honduras",9719000,2020-03-28,95,27,1,0
"HND","HN","Honduras",9719000,2020-03-27,68,16,1,0
"HND","HN","Honduras",9719000,2020-03-26,52,16,1,1
"HND","HN","Honduras",9719000,2020-03-25,36,6,0,0
"HND","HN","Honduras",9719000,2020-03-24,30,0,0,0
"HND","HN","Honduras",9719000,2020-03-23,30,4,0,0
"HND","HN","Honduras",9719000,2020-03-22,26,2,0,0
"HND","HN","Honduras",9719000,2020-03-21,24,0,0,0
"HND","HN","Honduras",9719000,2020-03-20,24,12,0,0
"HND","HN","Honduras",9719000,2020-03-19,12,3,0,0
"HND","HN","Honduras",9719000,2020-03-18,9,1,0,0
"HND","HN","Honduras",9719000,2020-03-17,8,2,0,0
"HND","HN","Honduras",9719000,2020-03-16,6,3,0,0
"HND","HN","Honduras",9719000,2020-03-15,3,1,0,0
"HND","HN","Honduras",9719000,2020-03-14,2,0,0,0
"HND","HN","Honduras",9719000,2020-03-13,2,0,0,0
"HND","HN","Honduras",9719000,2020-03-12,2,0,0,0
"HND","HN","Honduras",9719000,2020-03-11,2,2,0,0
"HND","HN","Honduras",9719000,2020-03-10,0,0,0,0
"HND","HN","Honduras",9719000,2020-03-09,0,0,0,0
"HND","HN","Honduras",9719000,2020-03-08,0,0,0,0
"HND","HN","Honduras",9719000,2020-03-07,0,0,0,0
"HND","HN","Honduras",9719000,2020-03-06,0,0,0,0
"HND","HN","Honduras",9719000,2020-03-05,0,0,0,0
"HND","HN","Honduras",9719000,2020-03-04,0,0,0,0
"HND","HN","Honduras",9719000,2020-03-03,0,0,0,0
"HND","HN","Honduras",9719000,2020-03-02,0,0,0,0
"HND","HN","Honduras",9719000,2020-03-01,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-29,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-28,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-27,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-26,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-25,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-24,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-23,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-22,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-21,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-20,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-19,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-18,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-17,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-16,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-15,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-14,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-13,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-12,0,0,0,0
"HND","HN","Honduras",9719000,2020-02-11,0,0,0,0
