Date,State,Positive,Negative,Pending,HospitalizedCurrently,HospitalizedCumulative,InICUcurrently,InICUcumulative,OnVentilatorCurrently,OnVentilatorCumulative,Recovered,Deaths,DataQualityGrade,LastUpdateET
20200428,VT,862,"14,353",,29,,,,,,,47,C,4/28/2020 10:42
20200428,WA,"13,686","165,993",,436,,158,,,,,765,B,4/27/2020 02:59
20200428,WI,"6,289","63,535",193,544,"1,456",123,363,,,,300,A,4/28/2020 16:00
20200428,WV,"1,079","41,976",,87,,28,,15,,481,37,B,4/28/2020 10:00
20200428,WY,389,"8,226",,16,56,,,,,343,7,C,4/27/2020 17:05
20200427,AK,345,"15,911",,10,,,,,,218,9,B,4/27/2020 14:00
20200427,AL,"6,499","67,498",,,872,,335,,195,,222,B,4/27/2020 00:00
20200427,AR,"3,017","37,440",,109,,,,25,,987,50,B,4/27/2020 15:00
20200427,AS,0,3,17,,,,,,,,0,F,4/19/2020 00:00
20200427,AZ,"6,716","59,827",,647,"1,051",328,,200,,1418,275,A+,4/27/2020 00:00
20200427,CA,"43,464","509,945",,"4,878",,1499,,,,,1755,B,4/27/2020 00:00
20200427,CO,"13,441","49,833",,"1,007","2,438",,,,,2150,680,B,4/26/2020 00:00
20200427,CT,"25,269","54,542",,"1,758",,,,,,,1998,C,4/27/2020 16:27
20200427,DC,"3,892","14,524",,402,,,,,,659,185,B,4/26/2020 00:00
20200427,DE,"4,162","15,454",,325,,,,,,996,125,B,4/26/2020 18:00
20200427,FL,"32,138","324,325","1,099",,"5,211",,,,,,1101,C,4/27/2020 09:24
20200427,GA,"23,913","103,256",,,"4,681",,1057,,,,971,B,4/27/2020 11:27
20200427,GU,144,"1,424",,3,,,,,,128,5,D,4/27/2020 07:20
20200427,HI,606,"28,404",,,68,,,,,488,14,C,4/26/2020 18:00
20200427,IA,"5,868","32,282",,300,,100,,58,,2021,127,B,4/25/2020 12:00
20200427,ID,"1,897","17,998",,,169,,71,,,983,56,C,4/26/2020 19:00
20200427,IL,"45,883","181,745",,"4,672",,1249,,763,,,1983,A,4/27/2020 00:00
20200427,IN,"15,961","68,515",,"1,493",,581,,284,,,844,B,4/26/2020 23:59
20200427,KS,"3,328","23,839",,,496,,,,,,120,C,4/26/2020 11:00
20200427,KY,"4,074","44,400",,308,"1,274",166,608,,,1511,208,A,4/26/2020 17:00
20200427,LA,"27,068","119,921",,"1,683",,,,262,,17303,1697,B,4/27/2020 13:00
20200427,MA,"56,462","188,425",,"3,892","5,237",1089,,,,,3003,B,4/27/2020 16:00
20200427,MD,"19,487","85,489",,"1,513","4,101",535,,,,1263,945,A,4/27/2020 10:00
20200427,ME,"1,023","16,784",,39,161,16,,7,,549,51,B,4/27/2020 11:15
20200427,MI,"38,210","119,550",,"2,667",,1059,,832,,8342,3407,A+,4/27/2020 11:00
20200427,MN,"3,816","57,452",,292,861,122,316,,,1556,286,A,4/26/2020 17:00
20200427,MO,"7,171","63,935",,679,,,,109,,,288,B,4/27/2020 15:00
20200427,MP,14,51,,,,,,,,11,2,D,4/27/2020 00:00
20200427,MS,"6,094","57,368",,590,"1,060",142,,71,,,229,B,4/26/2020 19:00
20200427,MT,449,"12,584",,11,61,,,,,352,14,C,4/27/2020 00:00
20200427,NC,"9,142","100,778",,473,,,,,,,306,B,4/27/2020 10:20
20200427,ND,942,"21,492",,23,77,,,,,350,19,C,4/27/2020 13:00
20200427,NE,"3,028","19,335",,,,,,,,,56,D,4/26/2020 19:45
20200427,NH,"1,864","17,860",270,101,242,,,,,779,60,C,4/26/2020 09:00
20200427,NJ,"111,188","116,587",,"6,407",,1801,,1303,,,6044,A,4/26/2020 11:00
20200427,NM,"2,726","53,889",,148,412,,,,,650,99,C,4/26/2020 18:01
20200427,NV,"4,690","34,123",,,,,,,,,206,F,4/27/2020 10:00
20200427,NY,"291,996","534,099",,"12,819","63,570",,,,,50751,17303,B,4/27/2020 00:00
20200427,OH,"15,699","103,692",,,"3,232",,978,,,,753,B,4/27/2020 14:00
20200427,OK,"3,280","49,891",,306,656,150,,,,2167,197,A,4/27/2020 00:00
20200427,OR,"2,354","48,844",,249,554,71,,31,,,92,B,4/27/2020 11:00
20200427,PA,"42,050","161,372",,"2,800",,,,629,,,1597,B,4/27/2020 12:00
20200427,PR,"1,389","9,313","1,940",,,,,,,,84,D,4/27/2020 06:00
20200427,RI,"7,708","48,177",,266,718,81,,56,,452,233,A+,4/27/2020 00:00
20200427,SC,"5,490","45,271",,,944,,,,,3701,174,B,4/26/2020 15:30
20200427,SD,"2,245","14,130",,61,150,,,,,1316,11,C,4/26/2020 18:00
20200427,TN,"9,918","144,484",,,837,,,,,4720,184,B,4/27/2020 15:00
20200427,TX,"25,297","265,220",,"1,563",,,,,,11170,663,B,4/27/2020 13:10
20200427,UT,"4,233","95,962",,,349,,,,,1641,41,C,4/27/2020 15:00
20200427,VA,"13,535","67,144",542,"1,455","3,298",389,,217,,1843,458,B,4/27/2020 00:00
20200427,VI,59,716,5,,,,,,,51,4,D,4/26/2020 00:00
20200427,VT,855,"14,218",,33,,,,,,,47,C,4/27/2020 00:00
20200427,WA,"13,521","161,956",,536,,115,,,,,749,B,4/26/2020 02:59
20200427,WI,"6,081","61,311",204,337,"1,415",124,355,,,,281,A,4/27/2020 16:00
20200427,WV,"1,063","41,976",,100,,38,,20,,455,36,B,4/27/2020 10:00
20200427,WY,370,"7,797",,16,54,,,,,342,7,C,4/26/2020 13:58
20200426,AK,341,"15,836",,14,,,,,,217,9,B,4/26/2020 14:15
20200426,AL,"6,270","67,281",,,845,,288,,170,,216,B,4/26/2020 00:00
20200426,AR,"2,941","36,528",,104,291,,,25,57,985,49,B,4/26/2020 10:00
20200426,AS,0,3,17,,,,,,,,0,F,4/19/2020 00:00
20200426,AZ,"6,526","58,285",,671,"1,037",308,,200,,1383,275,A+,4/26/2020 00:00
20200426,CA,"42,164","483,920",,"4,928",,1473,,,,,1710,B,4/25/2020 00:00
20200426,CO,"12,968","46,823",,"1,046","2,410",,,,,2150,672,B,4/25/2020 00:00
20200426,CT,"25,269","54,542",,"1,766",,,,,,,1924,C,4/26/2020 16:00
20200426,DC,"3,841","14,227",,402,,120,,69,,657,178,B,4/25/2020 00:00
20200426,DE,"4,034","15,215",,317,,,,,,911,120,B,4/25/2020 18:00
20200426,FL,"31,528","313,085","1,183",,"5,155",,,,,,1094,C,4/26/2020 09:32
20200426,GA,"23,401","99,822",,,"4,359",,,,,,912,B,4/26/2020 11:28
20200426,GU,141,"1,387",,2,,,,,,128,5,D,4/26/2020 07:30
20200426,HI,603,"27,880",,,68,,,,,482,14,C,4/25/2020 18:00
20200426,IA,"5,476","30,614",,286,,99,,55,,1900,118,B,4/25/2020 12:00
20200426,ID,"1,887","17,678",,,169,,72,,,938,56,C,4/25/2020 19:00
20200426,IL,"43,903","171,049",,"4,595",,1267,,772,,,1933,A,4/26/2020 00:00
20200426,IN,"15,012","66,696",,"1,446",,589,,310,,,813,B,4/25/2020 23:59
20200426,KS,"3,174","23,053",,,485,,,,,,118,C,4/26/2020 11:00
20200426,KY,"3,905","42,653",,301,"1,266",164,605,,,1501,205,A,4/25/2020 17:00
20200426,LA,"26,773","116,263",,"1,701",,,,265,,14927,1670,B,4/26/2020 13:00
20200426,MA,"54,938","181,162",,"3,879","5,104",1077,,,,,2899,B,4/26/2020 16:00
20200426,MD,"18,581","78,084",,"1,463","3,962",530,,,,1177,910,A,4/26/2020 10:00
20200426,ME,"1,015","16,784",,39,159,19,,7,,532,50,B,4/26/2020 10:30
20200426,MI,"37,778","113,228",,"2,757",,1099,,871,,8342,3315,A+,4/26/2020 11:00
20200426,MN,"3,602","55,385",,285,829,115,301,,,1502,272,A,4/26/2020 12:00
20200426,MO,"6,997","62,751",,679,,,,109,,,274,B,4/26/2020 15:00
20200426,MP,14,51,,,,,,,,11,2,D,4/26/2020 00:00
20200426,MS,"5,911","54,877",,644,"1,001",146,,67,,,227,B,4/25/2020 00:00
20200426,MT,448,"12,414",,11,61,,,,,339,14,C,4/26/2020 00:00
20200426,NC,"8,830","99,064",,451,,,,,,,299,B,4/26/2020 11:00
20200426,ND,867,"19,850",,18,71,,,,,326,17,C,4/26/2020 13:00
20200426,NE,"2,732","18,496",,,,,,,,,53,D,4/25/2020 19:45
20200426,NH,"1,787","16,964",550,95,238,,,,,777,60,C,4/25/2020 09:00
20200426,NJ,"109,038","114,106",,"6,573",,1804,,1418,,,5938,A,4/26/2020 11:00
20200426,NM,"2,660","51,075",,152,412,,,,,614,93,C,4/25/2020 20:24
20200426,NV,"4,602","33,584",,,,,,,,,206,F,4/26/2020 12:00
20200426,NY,"288,045","517,305",,"12,839","62,526",5016,,,,49687,16966,B,4/26/2020 00:00
20200426,OH,"15,963","100,423",,,"3,178",,952,,,,728,B,4/26/2020 14:00
20200426,OK,"3,253","49,891",,306,653,150,,,,2139,195,A,4/26/2020 00:00
20200426,OR,"2,311","46,653",,249,546,71,,31,,,91,B,4/26/2020 11:00
20200426,PA,"41,165","157,428",,"2,736",,,,632,,,1550,B,4/26/2020 12:00
20200426,PR,"1,371","9,313","1,940",,,,,,,,84,D,4/26/2020 06:00
20200426,RI,"7,439","45,964",,258,691,78,,53,,433,226,A+,4/26/2020 00:00
20200426,SC,"5,490","45,271",,,944,,,,,3701,174,B,4/26/2020 15:30
20200426,SD,"2,212","14,062",,64,135,,,,,1257,11,C,4/25/2020 18:00
20200426,TN,"9,667","138,554",,,828,,,,,4527,181,B,4/26/2020 15:00
20200426,TX,"24,631","251,390",,"1,542",,,,,,10763,648,B,4/26/2020 12:40
20200426,UT,"4,123","91,579",,,345,,,,,1568,41,C,4/26/2020 15:00
20200426,VA,"12,970","63,630",539,"1,436","2,014",387,,217,,1815,448,B,4/26/2020 00:00
20200426,VI,57,700,19,,,,,,,51,4,D,4/26/2020 00:00
20200426,VT,851,"13,946",,34,,,,,,,46,C,4/26/2020 00:00
20200426,WA,"13,521","161,919",,508,,145,,,,,738,B,4/25/2020 02:59
20200426,WI,"5,911","59,235",197,337,"1,397",136,353,,,,272,A,4/26/2020 16:00
20200426,WV,"1,044","38,019",,100,,38,,20,,455,34,B,4/26/2020 10:00
20200426,WY,362,"7,797",,16,54,,,,,334,7,C,4/25/2020 17:20
20200425,AK,339,"15,393",,32,,,,,,217,9,B,4/25/2020 16:00
20200425,AL,"6,137","65,207",,,839,,288,,170,,212,B,4/25/2020 00:00
20200425,AR,"2,829","35,224",,104,291,,,25,57,964,47,B,4/25/2020 10:47
20200425,AS,0,3,17,,,,,,,,0,F,4/19/2020 00:00
20200425,AZ,"6,280","56,228",,697,"1,022",313,,191,,1345,266,A+,4/25/2020 00:00
20200425,CA,"41,137","464,898",,"4,847",,1458,,,,,1651,B,4/23/2020 00:00
20200425,CO,"12,256","44,533",,"1,084","2,366",,,,,2086,674,B,4/24/2020 00:00
20200425,CT,"24,582","53,020",,"1,810",,,,,,,1862,C,4/25/2020 16:00
20200425,DC,"3,699","13,603",,402,,120,,69,,652,165,B,4/24/2020 00:00
20200425,DE,"3,576","14,122",,300,,,,,,809,112,B,4/24/2020 18:00
20200425,FL,"30,839","302,260","1,292",,"5,045",,,,,,1075,C,4/25/2020 09:36
20200425,GA,"22,695","96,319",,,"4,326",,,,,,904,B,4/25/2020 11:28
20200425,GU,141,"1,308",,2,,,,,,128,5,D,4/25/2020 07:30
20200425,HI,601,"27,439",,,67,,,,,463,13,C,4/24/2020 18:00
20200425,IA,"5,092","29,258",,293,,108,,60,,1723,112,B,4/24/2020 12:00
20200425,ID,"1,870","17,491",,,168,,71,,,867,54,C,4/24/2020 19:00
20200425,IL,"41,777","159,840",,"4,699",,1244,,763,,,1874,A,4/25/2020 00:00
20200425,IN,"14,395","65,379",,"1,515",,598,,324,,,785,B,4/24/2020 23:59
20200425,KS,"3,056","22,143",,,474,,,,,,117,C,4/25/2020 11:00
20200425,KY,"3,779","41,183",,303,"1,143",164,575,,,1341,200,A,4/24/2020 17:00
20200425,LA,"26,512","112,490",,"1,700",,,,268,,14927,1644,B,4/25/2020 13:00
20200425,MA,"53,348","173,497",,"3,879","4,965",1058,,,,,2877,B,4/25/2020 16:00
20200425,MD,"17,766","71,357",,"1,408","3,760",538,,,,1165,875,A,4/25/2020 10:00
20200425,ME,990,"16,784",,39,156,17,,7,,519,50,B,4/25/2020 12:00
20200425,MI,"37,203","106,841",,"2,889",,1164,,934,,8342,3274,A+,4/25/2020 11:00
20200425,MN,"3,446","53,151",,288,797,109,291,,,1410,244,A,4/24/2020 17:00
20200425,MO,"6,826","60,392",,850,,,,142,,,273,B,4/25/2020 15:00
20200425,MP,14,51,,,,,,,,11,2,D,4/25/2020 00:00
20200425,MS,"5,718","53,239",,649,996,152,,78,,,221,B,4/24/2020 19:00
20200425,MT,445,"12,052",,11,61,,,,,339,14,C,4/25/2020 00:00
20200425,NC,"8,623","96,642",,456,,,,,,,289,B,4/25/2020 11:00
20200425,ND,803,"18,547",,17,70,,,,,310,16,C,4/25/2020 13:00
20200425,NE,"2,421","17,552",,,,,,,,,50,D,4/24/2020 19:45
20200425,NH,"1,720","16,007",398,89,224,,,,,578,53,C,4/24/2020 09:00
20200425,NJ,"105,523","108,163",,"6,722",,1971,,1442,,,5863,A,4/25/2020 13:00
20200425,NM,"2,521","48,989",,152,412,,,,,614,84,C,4/25/2020 13:59
20200425,NV,"4,539","32,669",,,,,,,,,204,F,4/25/2020 10:00
20200425,NY,"282,143","495,425",,"13,524","61,459",5016,,,,47935,16599,B,4/25/2020 00:00
20200425,OH,"15,587","96,396",,,"3,115",,938,,,,711,B,4/25/2020 14:00
20200425,OK,"3,193","49,891",,306,637,150,,,,2080,194,A,4/25/2020 00:00
20200425,OR,"2,253","45,124",,261,536,60,,29,,,87,B,4/25/2020 11:00
20200425,PA,"40,049","152,886",,"2,748",,,,640,,,1537,B,4/25/2020 00:00
20200425,PR,"1,307","9,313","1,940",,,,,,,,83,D,4/25/2020 06:30
20200425,RI,"7,129","43,762",,263,576,77,,52,,410,215,A+,4/25/2020 00:00
20200425,SC,"5,253","43,761",,,944,,,,,3701,166,B,4/25/2020 15:39
20200425,SD,"2,147","13,449",,61,128,,,,,1223,10,C,4/24/2020 18:00
20200425,TN,"9,189","132,217",,,821,,,,,4467,178,B,4/25/2020 15:00
20200425,TX,"23,773","239,043",,"1,597",,,,,,9986,623,B,4/25/2020 13:00
20200425,UT,"3,948","86,258",,,329,,,,,1399,41,C,4/25/2020 15:00
20200425,VA,"12,366","60,276","1,405","1,405","1,942",357,,223,,1717,436,B,4/25/2020 00:00
20200425,VI,55,693,22,,,,,,,51,3,D,4/25/2020 00:00
20200425,VT,843,"13,839",,37,,,,,,,46,C,4/25/2020 10:00
20200425,WA,"13,521","161,919",,455,,174,,,,,665,B,4/24/2020 02:59
20200425,WI,"5,687","57,138",241,337,"1,376",136,353,,,,266,A,4/25/2020 16:00
20200425,WV,"1,020","31,946",,97,,36,,19,,439,32,B,4/25/2020 10:00
20200425,WY,349,"7,797",,16,54,,,,,321,7,C,4/24/2020 16:02
20200424,AK,339,"11,942",,36,,,,,,208,9,A,4/24/2020 15:00
20200424,AL,"5,832","46,863",,,768,,288,,170,,197,B,4/24/2020 00:00
20200424,AR,"2,741","32,837",,101,291,,,24,57,929,45,A,4/24/2020 10:47
20200424,AS,0,3,17,,,,,,,,,,4/19/2020 00:00
20200424,AZ,"6,045","54,669",,639,984,332,,186,,1313,266,B,4/24/2020 00:00
20200424,CA,"39,254","454,919",,"4,880",,1521,,,,,1562,B,4/23/2020 00:00
20200424,CO,"11,262","41,062",,"1,084","2,237",,,,,,552,A,4/24/2020 00:00
20200424,CT,"23,921","50,117",,"1,877",,,,,,,1764,A,4/24/2020 16:00
20200424,DC,"3,528","13,005",,402,,120,,69,,651,153,A,4/23/2020 00:00
20200424,DE,"3,442","13,937",,277,,,,,,703,100,A,4/23/2020 18:00
20200424,FL,"30,174","286,785","1,287",,"4,888",,,,,,1031,A,4/24/2020 16:39
20200424,GA,"22,147","85,029",,,"4,221",,,,,,892,A,4/24/2020 18:28
20200424,GU,141,"1,233",,2,,,,,,126,5,,4/24/2020 07:40
20200424,HI,596,"26,291",,,63,,,,,455,12,A,4/24/2020 18:00
20200424,IA,"4,445","27,528",,278,,104,,60,,1604,107,A,4/23/2020 12:00
20200424,ID,"1,836","17,255",,,166,,63,,,822,54,A,4/24/2020 19:00
20200424,IL,"39,658","149,974",,"4,828",,1225,,709,,,1795,A,4/24/2020 00:00
20200424,IN,"13,680","61,873",,,,621,,325,,,741,B,4/23/2020 23:59
20200424,KS,"2,777","20,811",,,457,,,,,,111,B,4/24/2020 10:00
20200424,KY,"3,481","39,363",,302,"1,115",163,570,,,1335,191,A,4/24/2020 17:00
20200424,LA,"26,140","111,972",,"1,697",,,,286,,14927,1601,A,4/24/2020 13:00
20200424,MA,"50,969","164,244",,"3,847","4,752",1034,,,,,2877,B,4/24/2020 12:00
20200424,MD,"16,616","68,100",,"1,425","3,618",547,,,,1108,798,A,4/24/2020 10:00
20200424,ME,965,"16,784",,39,152,17,,7,,499,47,A,4/24/2020 12:00
20200424,MI,"36,641","99,655",,"3,022",,1176,,965,,3237,3085,B,4/24/2020 11:00
20200424,MN,"3,185","50,602",,278,756,111,281,,,1373,221,A,4/23/2020 17:00
20200424,MO,"6,625","58,582",,877,,,,,,,262,A,4/24/2020 00:00
20200424,MP,14,51,,,,,,,,11,2,,4/24/2020 00:00
20200424,MS,"5,434","50,236",,586,970,148,,74,,,209,A,4/23/2020 19:00
20200424,MT,444,"11,683",,12,59,,,,,325,14,A,4/24/2020 00:00
20200424,NC,"8,052","92,532",,477,,,,,,,269,A,4/24/2020 11:00
20200424,ND,748,"16,701",,17,67,,,,,285,15,B,4/24/2020 13:00
20200424,NE,"2,124","16,488",,,,,,,,,47,A,4/24/2020 19:45
20200424,NH,"1,670","15,139",424,92,218,,,,,551,51,B,4/23/2020 09:00
20200424,NJ,"102,196","103,766",,"6,847",,1933,,1487,,,5617,A,4/24/2020 13:00
20200424,NM,"2,379","44,184",,123,367,,,,,573,78,A,4/24/2020 20:17
20200424,NV,"4,398","31,794",,,,,,,,,197,A,4/24/2020 10:00
20200424,NY,"271,590","459,066",,"14,258","60,414",5016,,,,46156,16162,A,4/24/2020 00:00
20200424,OH,"15,169","92,528",,,"3,053",,920,,,,690,B,4/24/2020 14:00
20200424,OK,"3,121","43,019",,310,637,155,,,,1961,188,B,4/24/2020 00:00
20200424,OR,"2,177","43,315",,258,520,56,,29,,,86,A,4/24/2020 11:00
20200424,PA,"38,652","147,491",,"2,746",,,,679,,,1492,A,4/24/2020 00:00
20200424,PR,"1,276","9,313","1,940",,,,,,,,77,A,4/24/2020 06:30
20200424,RI,"6,699","40,558",,267,576,77,,48,,377,202,B,4/24/2020 00:00
20200424,SC,"4,917","39,546",,,837,,,,,3317,150,B,4/24/2020 17:24
20200424,SD,"2,040","12,784",,61,124,,,,,1190,10,A,4/23/2020 18:00
20200424,TN,"8,726","122,602",,,808,,,,,4370,168,A,4/23/2020 15:00
20200424,TX,"22,806","219,741",,"1,674",,,,,,9156,593,A,4/24/2020 12:30
20200424,UT,"3,782","80,915",,,315,,,,,1252,39,A,4/24/2020 15:00
20200424,VA,"11,594","57,846",487,"1,399","1,837",379,,220,,1672,410,A,4/24/2020 00:00
20200424,VI,54,642,35,,,,,,,50,3,,4/23/2020 00:00
20200424,VT,827,"13,483",,32,,,,,,,44,A,4/24/2020 09:46
20200424,WA,"13,297","161,533",,551,,164,,,,,659,C,4/24/2020 02:59
20200424,WI,"5,356","54,573",206,361,"1,353",143,346,,,,262,A,4/24/2020 16:00
20200424,WV,988,"28,823",,97,,36,,19,,439,32,B,4/24/2020 10:00
20200424,WY,349,"7,696",,16,54,,,,,321,7,A,4/24/2020 00:00
20200423,AK,337,"11,824",,42,,,,,,209,9,A,4/23/2020 14:00
20200423,AL,"5,778","46,863",,,768,,288,,170,,197,B,4/23/2020 00:00
20200423,AR,"2,465","29,125",,101,291,,,24,57,902,45,A,4/23/2020 14:48
20200423,AS,0,3,17,,,,,,,,,,04-06-20 00:00
20200423,AZ,"5,769","52,928",,699,,305,,201,,1282,249,B,4/23/2020 00:00
20200423,CA,"37,369","444,728",,"4,929",,1531,,,,,1469,B,4/22/2020 00:00
20200423,CO,"10,878","39,767",,859,"2,123",,,,,,508,A,4/23/2020 00:00
20200423,CT,"23,100","48,397",,"1,947",,,,,,,1639,A,4/23/2020 16:00
20200423,DC,"3,361","12,569",,402,,120,,200,,648,139,A,4/22/2020 00:00
20200423,DE,"3,308","13,604",,290,,,,,,643,92,A,4/22/2020 18:00
20200423,FL,"28,832","267,876","1,301",,"4,693",,,,,,979,A,4/23/2020 18:27
20200423,GA,"21,512","79,550",,,"4,069",,,,,,872,A,4/23/2020 18:28
20200423,GU,135,"1,180",,2,,,,,,126,5,,4/23/2020 07:45
20200423,HI,592,"25,536",,,63,,,,,444,12,A,4/22/2020 18:00
20200423,IA,"3,924","25,338",,282,,102,,55,,1492,96,A,4/22/2020 12:00
20200423,ID,"1,802","16,290",,,162,,60,,,767,54,A,4/23/2020 19:00
20200423,IL,"36,934","136,382",,"4,877",,1268,,766,,,1688,A,4/23/2020 00:00
20200423,IN,"13,039","59,001",,,,652,,333,,,706,B,4/22/2020 23:59
20200423,KS,"2,482","18,836",,,442,,,,,,112,B,4/23/2020 10:45
20200423,KY,"3,373","32,702",,301,"1,105",161,564,,,1311,185,A,4/23/2020 17:00
20200423,LA,"25,739","111,774",,"1,727",,,,274,,14927,1540,A,4/23/2020 13:00
20200423,MA,"47,992","156,324",,"3,851","4,493",1034,,,,,2769,B,4/22/2020 16:00
20200423,MD,"15,737","64,363",,"1,405","3,477",515,,,,1040,748,A,4/23/2020 10:00
20200423,ME,937,"16,784",,42,150,18,,11,,485,44,A,4/23/2020 11:45
20200423,MI,"35,291","93,030",,"3,611",,1148,,1027,,3237,2977,B,4/23/2020 16:00
20200423,MN,"2,942","48,606",,268,712,104,274,,,1336,200,A,4/22/2020 17:00
20200423,MO,"6,321","53,129",,884,,,,,,,218,A,4/23/2020 15:00
20200423,MP,14,51,,,,,,,,11,2,,4/23/2020 22:35
20200423,MS,"5,153","50,236",,595,946,156,,78,,,201,A,4/22/2020 19:00
20200423,MT,442,"11,433",,13,59,,,,,306,14,A,4/23/2020 00:00
20200423,NC,"7,608","88,577",,486,,,,,,,253,A,4/23/2020 11:00
20200423,ND,709,"15,621",,18,65,,,,,269,15,B,4/23/2020 13:02
20200423,NE,"1,813","15,547",,,,,,,,,45,A,4/23/2020 19:45
20200423,NH,"1,588","14,424",265,91,213,,,,,550,48,B,4/23/2020 09:00
20200423,NJ,"99,989","100,159",,"7,240",,1990,,1462,,,5368,A,4/23/2020 13:00
20200423,NM,"2,210","39,022",,121,331,,,,,547,71,A,4/23/2020 09:11
20200423,NV,"4,208","30,541",,,,,,,,,189,A,4/23/2020 20:00
20200423,NY,"263,460","432,460",,"15,021","59,265",5016,,,,44244,15740,A,4/23/2020 00:00
20200423,OH,"14,694","88,183",,,"2,960",,900,,,,656,B,4/23/2020 14:00
20200423,OK,"3,017","43,019",,284,622,156,,,,1884,179,B,4/23/2020 00:00
20200423,OR,"2,127","41,849",,304,512,74,,36,,,83,A,4/23/2020 11:00
20200423,PA,"37,053","142,061",,"2,750",,,,679,,,1421,A,4/23/2020 00:00
20200423,PR,915,"9,313","1,951",,,,,,,,69,A,4/23/2020 06:20
20200423,RI,"6,262","38,163",,316,757,72,,45,,342,213,B,4/23/2020 00:00
20200423,SC,"4,917","39,546",,,837,,,,,3317,150,B,4/22/2020 23:59
20200423,SD,"1,956","12,109",,58,119,,,,,1064,9,A,4/22/2020 18:00
20200423,TN,"8,266","114,834",,,793,,,,,4193,170,A,4/23/2020 15:00
20200423,TX,"21,944","203,134",,"1,649",,,,,,8025,561,A,4/23/2020 12:30
20200423,UT,"3,612","77,015",,,301,,,,,1050,35,A,4/23/2020 15:00
20200423,VA,"10,998","53,891",492,"1,379","1,753",400,,249,,1567,372,A,4/23/2020 00:00
20200423,VI,54,583,31,,,,,,,48,3,,4/23/2020 20:30
20200423,VT,825,"13,027",,44,,,,,,,43,A,4/23/2020 10:52
20200423,WA,"12,995","158,636",,544,,151,,,,,654,C,4/23/2020 02:59
20200423,WI,"5,052","51,456",201,349,"1,318",146,342,,,,257,A,4/23/2020 16:00
20200423,WV,967,"26,938",,108,,44,,24,,380,29,B,4/23/2020 17:00
20200423,WY,326,"7,241",,,52,,,,,275,7,A,4/23/2020 16:27
20200422,AK,335,"11,824",,39,36,,,,,196,9,A,4/22/2020 14:00
20200422,AL,"5,465","43,295",,,730,,288,,170,,194,B,4/22/2020 00:00
20200422,AR,"2,276","27,437",,97,291,,,23,57,863,42,A,4/22/2020 16:01
20200422,AS,0,3,17,,,,,,,,,,04-06-20 00:00
20200422,AZ,"5,459","51,142",,664,,300,,195,,1265,229,B,4/22/2020 00:00
20200422,CA,"35,396","429,931",,"4,984",,1551,,,,,1354,B,4/21/2020 00:00
20200422,CO,"10,447","38,257",,851,"2,003",,,,,,486,A,4/22/2020 00:00
20200422,CT,"22,469","47,449",,"1,972",,,,,,,1544,A,4/22/2020 16:00
20200422,DC,"3,206","12,296",,402,,120,,69,,645,127,A,4/21/2020 00:00
20200422,DE,"3,200","13,353",,269,,,,,,599,89,A,4/21/2020 18:00
20200422,FL,"28,309","260,318","1,258",,"4,469",,,,,,910,A,4/22/2020 11:17
20200422,GA,"20,740","73,332",,,"3,959",,,,,,836,A,4/22/2020 18:28
20200422,GU,134,"1,086",,3,,2,,,,119,5,,4/22/2020 07:45
20200422,HI,582,"24,760",,,56,,,,,437,12,A,4/22/2020 18:00
20200422,IA,"3,748","24,496",,272,,92,,57,,1428,90,A,4/21/2020 12:00
20200422,ID,"1,766","15,964",,,158,,58,,,710,51,A,4/22/2020 19:00
20200422,IL,"35,108","129,238",,"4,665",,1220,,747,,,1565,A,4/22/2020 00:00
20200422,IN,"12,438","57,032",,,,633,,334,,,661,B,4/21/2020 23:59
20200422,KS,"2,211","17,992",,,432,,,,,,110,B,4/22/2020 12:00
20200422,KY,"3,192","30,136",,286,"1,076",165,558,,,1266,171,A,4/22/2020 17:00
20200422,LA,"25,258","111,588",,"1,747",,,,287,,14927,1473,A,4/22/2020 13:00
20200422,MA,"44,913","144,789",,"3,890","4,256",1050,,,,,2597,B,4/22/2020 16:00
20200422,MD,"14,775","61,754",,"1,432","3,325",527,,,,981,698,A,4/21/2020 10:00
20200422,ME,907,"16,784",,42,144,18,,10,,455,39,A,4/22/2020 11:45
20200422,MI,"33,966","84,259",,"3,305",,1350,,1065,,3237,2813,B,4/22/2020 11:00
20200422,MN,"2,721","46,623",,240,660,107,262,,,1138,179,A,4/21/2020 17:00
20200422,MO,"6,137","52,019",,"1,001",,,,,,,208,A,4/22/2020 15:00
20200422,MP,14,51,,,,,,,,11,2,,4/23/2020 00:00
20200422,MS,"4,894","48,941",,628,910,162,,86,,,193,A,4/21/2020 19:00
20200422,MT,439,"11,144",,13,59,,,,,296,14,A,4/22/2020 00:00
20200422,NC,"7,220","83,116",,434,,,,,,,242,A,4/22/2020 11:00
20200422,ND,679,"14,910",,23,62,,,,,229,14,B,4/22/2020 13:10
20200422,NE,"1,722","14,957",,,,,,,,,38,A,4/22/2020 19:45
20200422,NH,"1,491","13,550",225,94,206,,,,,546,42,B,4/22/2020 09:00
20200422,NJ,"95,865","95,794",,"7,210",,1983,,1570,,,5063,A,4/22/2020 13:00
20200422,NM,"2,072","38,805",,119,306,,,,,529,65,A,4/22/2020 19:11
20200422,NV,"4,081","29,807",,,,,,,,,172,A,4/22/2020 10:00
