Entity,Code,Date,DailyChangeInTotalTestsPerK
Paraguay,PRY,26-Apr-20,0.041
Paraguay,PRY,27-Apr-20,0.073
Paraguay,PRY,28-Apr-20,0.063
Paraguay,PRY,29-Apr-20,0.079
Paraguay,PRY,30-Apr-20,0.063
Peru,PER,07-Mar-20,0.002
Peru,PER,08-Mar-20,0.001
Peru,PER,09-Mar-20,0.002
Peru,PER,10-Mar-20,0.001
Peru,PER,11-Mar-20,0.009
Peru,PER,15-Mar-20,0.018
Peru,PER,16-Mar-20,0.015
Peru,PER,17-Mar-20,0.015
Peru,PER,18-Mar-20,0.008
Peru,PER,19-Mar-20,0.023
Peru,PER,20-Mar-20,0.014
Peru,PER,21-Mar-20,0.027
Peru,PER,22-Mar-20,0.03
Peru,PER,23-Mar-20,0.025
Peru,PER,24-Mar-20,0.014
Peru,PER,25-Mar-20,0.017
Peru,PER,26-Mar-20,0.036
Peru,PER,27-Mar-20,0.026
Peru,PER,28-Mar-20,0.025
Peru,PER,29-Mar-20,0.054
Peru,PER,30-Mar-20,0.024
Peru,PER,31-Mar-20,0.031
Peru,PER,01-Apr-20,0.034
Peru,PER,02-Apr-20,0.028
Peru,PER,03-Apr-20,0.025
Peru,PER,04-Apr-20,0.015
Peru,PER,05-Apr-20,0.048
Peru,PER,06-Apr-20,0.03
Peru,PER,07-Apr-20,0.035
Peru,PER,08-Apr-20,0.547
Peru,PER,09-Apr-20,0.269
Peru,PER,10-Apr-20,0.249
Peru,PER,11-Apr-20,0.274
Peru,PER,12-Apr-20,0.327
Peru,PER,13-Apr-20,0.322
Peru,PER,14-Apr-20,0.458
Peru,PER,15-Apr-20,0.217
Peru,PER,16-Apr-20,0.366
Peru,PER,19-Apr-20,0.238
Peru,PER,20-Apr-20,0.129
Peru,PER,21-Apr-20,0.234
Peru,PER,22-Apr-20,0.445
Peru,PER,23-Apr-20,0.45
Peru,PER,24-Apr-20,0.398
Peru,PER,25-Apr-20,0.602
Peru,PER,26-Apr-20,0.441
Peru,PER,29-Apr-20,0.851
Peru,PER,30-Apr-20,1.536
Philippines,PHL,14-Apr-20,0.017
Philippines,PHL,15-Apr-20,0.021
Philippines,PHL,18-Apr-20,0.029
Philippines,PHL,22-Apr-20,0.032
Philippines,PHL,23-Apr-20,0.038
Philippines,PHL,24-Apr-20,0.037
Philippines,PHL,25-Apr-20,0.03
Philippines,PHL,29-Apr-20,0.041
Philippines,PHL,30-Apr-20,0.036
Poland,POL,04-Mar-20,0.001
Poland,POL,05-Mar-20,0.002
Poland,POL,06-Mar-20,0.005
Poland,POL,09-Mar-20,0.006
Poland,POL,10-Mar-20,0.006
Poland,POL,11-Mar-20,0.01
Poland,POL,12-Mar-20,0.006
Poland,POL,13-Mar-20,0.017
Poland,POL,14-Mar-20,0.04
Poland,POL,15-Mar-20,0.029
Poland,POL,18-Mar-20,0.043
Poland,POL,19-Mar-20,0.044
Poland,POL,20-Mar-20,0.05
Poland,POL,21-Mar-20,0.053
Poland,POL,22-Mar-20,0.067
Poland,POL,23-Mar-20,0.067
Poland,POL,24-Mar-20,0.073
Poland,POL,25-Mar-20,0.088
Poland,POL,26-Mar-20,0.088
Poland,POL,27-Mar-20,0.119
Poland,POL,28-Mar-20,0.122
Poland,POL,29-Mar-20,0.109
Poland,POL,30-Mar-20,0.101
Poland,POL,31-Mar-20,0.127
Poland,POL,01-Apr-20,0.116
Poland,POL,02-Apr-20,0.142
Poland,POL,03-Apr-20,0.152
Poland,POL,04-Apr-20,0.158
Poland,POL,05-Apr-20,0.208
Poland,POL,06-Apr-20,0.124
Poland,POL,07-Apr-20,0.178
Poland,POL,08-Apr-20,0.187
Poland,POL,09-Apr-20,0.22
Poland,POL,10-Apr-20,0.283
Poland,POL,11-Apr-20,0.298
Poland,POL,12-Apr-20,0.223
Poland,POL,13-Apr-20,0.149
Poland,POL,14-Apr-20,0.124
Poland,POL,15-Apr-20,0.216
Poland,POL,16-Apr-20,0.332
Poland,POL,17-Apr-20,0.28
Poland,POL,18-Apr-20,0.352
Poland,POL,19-Apr-20,0.298
Poland,POL,20-Apr-20,0.264
Poland,POL,21-Apr-20,0.267
Poland,POL,22-Apr-20,0.382
Poland,POL,23-Apr-20,0.315
Poland,POL,24-Apr-20,0.383
Poland,POL,25-Apr-20,0.364
Poland,POL,26-Apr-20,0.308
Poland,POL,27-Apr-20,0.191
Poland,POL,28-Apr-20,0.34
Poland,POL,29-Apr-20,0.364
Poland,POL,30-Apr-20,0.357
Poland,POL,01-May-20,0.439
Portugal,PRT,01-Mar-20,0.002
Portugal,PRT,02-Mar-20,0.004
Portugal,PRT,03-Mar-20,0.006
Portugal,PRT,04-Mar-20,0.004
Portugal,PRT,05-Mar-20,0.008
Portugal,PRT,06-Mar-20,0.008
Portugal,PRT,07-Mar-20,0.008
Portugal,PRT,08-Mar-20,0.008
Portugal,PRT,09-Mar-20,0.017
Portugal,PRT,10-Mar-20,0.03
Portugal,PRT,11-Mar-20,0.057
Portugal,PRT,12-Mar-20,0.092
Portugal,PRT,13-Mar-20,0.152
Portugal,PRT,14-Mar-20,0.123
Portugal,PRT,15-Mar-20,0.093
Portugal,PRT,16-Mar-20,0.164
Portugal,PRT,17-Mar-20,0.226
Portugal,PRT,18-Mar-20,0.241
Portugal,PRT,19-Mar-20,0.244
Portugal,PRT,20-Mar-20,0.315
Portugal,PRT,21-Mar-20,0.247
Portugal,PRT,22-Mar-20,0.207
Portugal,PRT,23-Mar-20,0.41
Portugal,PRT,24-Mar-20,0.492
Portugal,PRT,25-Mar-20,0.521
Portugal,PRT,26-Mar-20,0.656
Portugal,PRT,27-Mar-20,0.773
Portugal,PRT,28-Mar-20,0.676
Portugal,PRT,29-Mar-20,0.493
Portugal,PRT,30-Mar-20,0.78
Portugal,PRT,31-Mar-20,0.779
Portugal,PRT,01-Apr-20,0.846
Portugal,PRT,02-Apr-20,0.908
Portugal,PRT,03-Apr-20,0.926
Portugal,PRT,04-Apr-20,0.888
Portugal,PRT,05-Apr-20,0.659
Portugal,PRT,06-Apr-20,0.901
Portugal,PRT,07-Apr-20,1.035
Portugal,PRT,08-Apr-20,1.118
Portugal,PRT,09-Apr-20,1.197
Portugal,PRT,10-Apr-20,0.999
Portugal,PRT,11-Apr-20,0.893
Portugal,PRT,12-Apr-20,0.511
Portugal,PRT,13-Apr-20,0.871
Portugal,PRT,14-Apr-20,1.169
Portugal,PRT,15-Apr-20,1.337
Portugal,PRT,16-Apr-20,1.314
Portugal,PRT,17-Apr-20,1.443
Portugal,PRT,18-Apr-20,1.253
Portugal,PRT,19-Apr-20,0.932
Portugal,PRT,20-Apr-20,1.079
Portugal,PRT,21-Apr-20,1.454
Portugal,PRT,22-Apr-20,1.513
Portugal,PRT,23-Apr-20,1.48
Portugal,PRT,24-Apr-20,1.444
Portugal,PRT,25-Apr-20,1.317
Portugal,PRT,26-Apr-20,0.807
Portugal,PRT,27-Apr-20,1.19
Portugal,PRT,28-Apr-20,1.517
Portugal,PRT,29-Apr-20,1.365
Qatar,QAT,15-Mar-20,0.403
Qatar,QAT,19-Mar-20,0.204
Qatar,QAT,22-Mar-20,0.173
Qatar,QAT,23-Mar-20,0.234
Qatar,QAT,26-Mar-20,0.494
Qatar,QAT,27-Mar-20,0.404
Qatar,QAT,28-Mar-20,0.603
Qatar,QAT,29-Mar-20,0.797
Qatar,QAT,30-Mar-20,0.41
Qatar,QAT,31-Mar-20,0.811
Qatar,QAT,01-Apr-20,0.844
Qatar,QAT,02-Apr-20,0.498
Qatar,QAT,03-Apr-20,0.754
Qatar,QAT,04-Apr-20,1.222
Qatar,QAT,05-Apr-20,1.321
Qatar,QAT,06-Apr-20,0.816
Qatar,QAT,07-Apr-20,1.288
Qatar,QAT,10-Apr-20,0.762
Qatar,QAT,11-Apr-20,0.837
Qatar,QAT,12-Apr-20,0.469
Qatar,QAT,13-Apr-20,0.599
Qatar,QAT,14-Apr-20,0.623
Qatar,QAT,15-Apr-20,0.646
Qatar,QAT,16-Apr-20,0.658
Qatar,QAT,17-Apr-20,0.676
Qatar,QAT,18-Apr-20,0.629
Qatar,QAT,19-Apr-20,0.833
Qatar,QAT,20-Apr-20,0.723
Qatar,QAT,21-Apr-20,0.731
Qatar,QAT,22-Apr-20,1.141
Qatar,QAT,23-Apr-20,1.196
Qatar,QAT,24-Apr-20,0.844
Qatar,QAT,25-Apr-20,1.325
Qatar,QAT,26-Apr-20,0.897
Qatar,QAT,27-Apr-20,1.187
Qatar,QAT,28-Apr-20,1.006
Qatar,QAT,29-Apr-20,0.975
Qatar,QAT,30-Apr-20,1.071
Qatar,QAT,01-May-20,1.12
Romania,ROU,13-Mar-20,0.032
Romania,ROU,14-Mar-20,0.02
Romania,ROU,15-Mar-20,0.014
Romania,ROU,16-Mar-20,0.026
Romania,ROU,17-Mar-20,0.023
Romania,ROU,18-Mar-20,0.027
Romania,ROU,19-Mar-20,0.016
Romania,ROU,20-Mar-20,0.172
Romania,ROU,21-Mar-20,0.033
Romania,ROU,22-Mar-20,0.055
Romania,ROU,23-Mar-20,0.065
Romania,ROU,24-Mar-20,0.073
Romania,ROU,25-Mar-20,0.096
Romania,ROU,26-Mar-20,0.08
Romania,ROU,27-Mar-20,0.076
Romania,ROU,28-Mar-20,0.115
Romania,ROU,29-Mar-20,0.093
Romania,ROU,30-Mar-20,0.085
Romania,ROU,31-Mar-20,0.081
Romania,ROU,01-Apr-20,0.102
Romania,ROU,02-Apr-20,0.097
Romania,ROU,03-Apr-20,0.165
Romania,ROU,04-Apr-20,0.231
Romania,ROU,05-Apr-20,0.132
Romania,ROU,06-Apr-20,0.123
Romania,ROU,07-Apr-20,0.135
Romania,ROU,08-Apr-20,0.189
Romania,ROU,09-Apr-20,0.239
Romania,ROU,10-Apr-20,0.189
Romania,ROU,11-Apr-20,0.2
Romania,ROU,12-Apr-20,0.159
Romania,ROU,13-Apr-20,0.253
Romania,ROU,14-Apr-20,0.15
Romania,ROU,15-Apr-20,0.246
Romania,ROU,16-Apr-20,0.25
Romania,ROU,17-Apr-20,0.321
Romania,ROU,18-Apr-20,0.27
Romania,ROU,19-Apr-20,0.136
Romania,ROU,20-Apr-20,0.254
Romania,ROU,21-Apr-20,0.159
Romania,ROU,22-Apr-20,0.25
Romania,ROU,23-Apr-20,0.363
Romania,ROU,24-Apr-20,0.43
Romania,ROU,25-Apr-20,0.262
Romania,ROU,26-Apr-20,0.513
Romania,ROU,27-Apr-20,0.38
Romania,ROU,28-Apr-20,0.337
Romania,ROU,29-Apr-20,0.867
Romania,ROU,30-Apr-20,0.436
Romania,ROU,01-May-20,0.432
Russia,RUS,06-Mar-20,0.034
Russia,RUS,07-Mar-20,0.03
Russia,RUS,08-Mar-20,0.029
Russia,RUS,09-Mar-20,0.022
Russia,RUS,12-Mar-20,0.044
Russia,RUS,15-Mar-20,0.069
Russia,RUS,16-Mar-20,0.035
Russia,RUS,17-Mar-20,0.042
Russia,RUS,18-Mar-20,0.047
Russia,RUS,19-Mar-20,0.07
Russia,RUS,20-Mar-20,0.071
Russia,RUS,21-Mar-20,0.086
Russia,RUS,22-Mar-20,0.051
Russia,RUS,23-Mar-20,0.015
Russia,RUS,24-Mar-20,0.138
Russia,RUS,25-Mar-20,0.047
Russia,RUS,26-Mar-20,0.03
Russia,RUS,27-Mar-20,0.18
Russia,RUS,28-Mar-20,0.136
Russia,RUS,29-Mar-20,0.141
Russia,RUS,30-Mar-20,0.546
Russia,RUS,02-Apr-20,0.887
Russia,RUS,03-Apr-20,0.268
Russia,RUS,04-Apr-20,0.442
Russia,RUS,05-Apr-20,0.393
Russia,RUS,06-Apr-20,0.421
Russia,RUS,07-Apr-20,0.254
Russia,RUS,08-Apr-20,0.786
Russia,RUS,09-Apr-20,0.648
Russia,RUS,10-Apr-20,0.604
Russia,RUS,11-Apr-20,0.628
Russia,RUS,12-Apr-20,0.646
Russia,RUS,13-Apr-20,0.557
Russia,RUS,14-Apr-20,0.452
Russia,RUS,15-Apr-20,0.63
Russia,RUS,16-Apr-20,0.654
Russia,RUS,17-Apr-20,0.717
Russia,RUS,18-Apr-20,0.78
Russia,RUS,19-Apr-20,0.808
Russia,RUS,20-Apr-20,0.709
Russia,RUS,21-Apr-20,0.612
Russia,RUS,22-Apr-20,0.753
Russia,RUS,23-Apr-20,1.022
Russia,RUS,24-Apr-20,1.03
Russia,RUS,25-Apr-20,1.161
Russia,RUS,26-Apr-20,1.07
Russia,RUS,27-Apr-20,0.971
Russia,RUS,28-Apr-20,0.821
Russia,RUS,29-Apr-20,1.127
Russia,RUS,30-Apr-20,1.333
Russia,RUS,01-May-20,1.545
Rwanda,RWA,06-Apr-20,0.008
Rwanda,RWA,07-Apr-20,0.062
Rwanda,RWA,08-Apr-20,0.06
Rwanda,RWA,09-Apr-20,0.056
Rwanda,RWA,10-Apr-20,0.08
Rwanda,RWA,11-Apr-20,0.065
Rwanda,RWA,12-Apr-20,0.09
Rwanda,RWA,13-Apr-20,0.07
Rwanda,RWA,14-Apr-20,0.076
Rwanda,RWA,15-Apr-20,0.071
Rwanda,RWA,16-Apr-20,0.051
Rwanda,RWA,17-Apr-20,0.059
Rwanda,RWA,18-Apr-20,0.055
Rwanda,RWA,19-Apr-20,0.056
Rwanda,RWA,20-Apr-20,0.1
Rwanda,RWA,21-Apr-20,0.112
Rwanda,RWA,22-Apr-20,0.08
Rwanda,RWA,23-Apr-20,0.104
Rwanda,RWA,24-Apr-20,0.081
Rwanda,RWA,25-Apr-20,0.098
Rwanda,RWA,26-Apr-20,0.079
Rwanda,RWA,27-Apr-20,0.094
Rwanda,RWA,28-Apr-20,0.116
Rwanda,RWA,29-Apr-20,0.132
Senegal,SEN,13-Mar-20,0.001
Senegal,SEN,16-Mar-20,0.001
Senegal,SEN,17-Mar-20,0.003
Senegal,SEN,18-Mar-20,0.002
Senegal,SEN,19-Mar-20,0.001
Senegal,SEN,20-Mar-20,0.003
Senegal,SEN,21-Mar-20,0.002
Senegal,SEN,22-Mar-20,0.005
Senegal,SEN,23-Mar-20,0.004
Senegal,SEN,24-Mar-20,0.004
Senegal,SEN,25-Mar-20,0.008
Senegal,SEN,26-Mar-20,0.008
Senegal,SEN,27-Mar-20,0.009
Senegal,SEN,28-Mar-20,0.006
Senegal,SEN,29-Mar-20,0.009
Senegal,SEN,30-Mar-20,0.005
Senegal,SEN,31-Mar-20,0.006
Senegal,SEN,01-Apr-20,0.012
Senegal,SEN,02-Apr-20,0.008
Senegal,SEN,03-Apr-20,0.009
Senegal,SEN,04-Apr-20,0.011
Senegal,SEN,05-Apr-20,0.005
Senegal,SEN,06-Apr-20,0.006
Senegal,SEN,07-Apr-20,0.007
Senegal,SEN,08-Apr-20,0.006
Senegal,SEN,09-Apr-20,0.012
Senegal,SEN,10-Apr-20,0.012
Senegal,SEN,11-Apr-20,0.01
Senegal,SEN,12-Apr-20,0.006
Senegal,SEN,13-Apr-20,0.009
Senegal,SEN,14-Apr-20,0.016
Senegal,SEN,15-Apr-20,0.014
Senegal,SEN,16-Apr-20,0.026
Senegal,SEN,17-Apr-20,0.018
Senegal,SEN,18-Apr-20,0.013
Senegal,SEN,19-Apr-20,0.019
Senegal,SEN,20-Apr-20,0.017
Senegal,SEN,21-Apr-20,0.028
Senegal,SEN,22-Apr-20,0.029
Senegal,SEN,23-Apr-20,0.023
Senegal,SEN,24-Apr-20,0.032
Senegal,SEN,25-Apr-20,0.042
Senegal,SEN,26-Apr-20,0.035
Senegal,SEN,27-Apr-20,0.04
Senegal,SEN,28-Apr-20,0.052
Senegal,SEN,29-Apr-20,0.048
Senegal,SEN,30-Apr-20,0.069
Senegal,SEN,01-May-20,0.054
Serbia,SRB,27-Feb-20,0.001
Serbia,SRB,28-Feb-20,0.001
Serbia,SRB,01-Mar-20,0.001
Serbia,SRB,02-Mar-20,0.001
Serbia,SRB,04-Mar-20,0.001
Serbia,SRB,07-Mar-20,0.003
Serbia,SRB,08-Mar-20,0.002
Serbia,SRB,10-Mar-20,0.002
Serbia,SRB,11-Mar-20,0.003
Serbia,SRB,12-Mar-20,0.004
Serbia,SRB,13-Mar-20,0.008
Serbia,SRB,14-Mar-20,0.006
Serbia,SRB,15-Mar-20,0.002
Serbia,SRB,16-Mar-20,0.005
Serbia,SRB,17-Mar-20,0.005
Serbia,SRB,18-Mar-20,0.013
Serbia,SRB,19-Mar-20,0.01
Serbia,SRB,20-Mar-20,0.009
Serbia,SRB,21-Mar-20,0.012
Serbia,SRB,22-Mar-20,0.02
Serbia,SRB,23-Mar-20,0.009
Serbia,SRB,24-Mar-20,0.014
Serbia,SRB,25-Mar-20,0.036
Serbia,SRB,26-Mar-20,0.043
Serbia,SRB,27-Mar-20,0.038
Serbia,SRB,28-Mar-20,0.055
Serbia,SRB,29-Mar-20,0.055
Serbia,SRB,30-Mar-20,0.091
Serbia,SRB,31-Mar-20,0.07
Serbia,SRB,01-Apr-20,0.119
Serbia,SRB,02-Apr-20,0.094
Serbia,SRB,03-Apr-20,0.11
Serbia,SRB,04-Apr-20,0.095
Serbia,SRB,05-Apr-20,0.141
Serbia,SRB,06-Apr-20,0.175
Serbia,SRB,07-Apr-20,0.158
Serbia,SRB,08-Apr-20,0.167
Serbia,SRB,09-Apr-20,0.233
Serbia,SRB,10-Apr-20,0.278
Serbia,SRB,11-Apr-20,0.317
Serbia,SRB,12-Apr-20,0.281
Serbia,SRB,13-Apr-20,0.389
Serbia,SRB,14-Apr-20,0.359
Serbia,SRB,15-Apr-20,0.423
Serbia,SRB,16-Apr-20,0.469
Serbia,SRB,17-Apr-20,0.455
Serbia,SRB,18-Apr-20,0.509
Serbia,SRB,19-Apr-20,0.393
Serbia,SRB,20-Apr-20,0.457
Serbia,SRB,21-Apr-20,0.521
Serbia,SRB,22-Apr-20,0.482
Serbia,SRB,23-Apr-20,0.395
Serbia,SRB,24-Apr-20,0.524
Serbia,SRB,25-Apr-20,0.742
Serbia,SRB,26-Apr-20,0.641
Serbia,SRB,27-Apr-20,0.531
Serbia,SRB,28-Apr-20,0.8
Serbia,SRB,29-Apr-20,0.82
Serbia,SRB,30-Apr-20,0.985
Serbia,SRB,01-May-20,0.868
Slovakia,SVK,16-Mar-20,0.067
Slovakia,SVK,19-Mar-20,0.082
Slovakia,SVK,20-Mar-20,0.049
Slovakia,SVK,21-Mar-20,0.099
Slovakia,SVK,22-Mar-20,0.044
Slovakia,SVK,23-Mar-20,0.005
Slovakia,SVK,03-Apr-20,0.346
Slovakia,SVK,04-Apr-20,0.279
Slovakia,SVK,09-Apr-20,0.421
Slovakia,SVK,10-Apr-20,0.398
Slovakia,SVK,11-Apr-20,0.289
Slovakia,SVK,12-Apr-20,0.243
Slovakia,SVK,13-Apr-20,0.238
Slovakia,SVK,14-Apr-20,0.264
Slovakia,SVK,15-Apr-20,0.543
Slovakia,SVK,16-Apr-20,0.614
Slovakia,SVK,17-Apr-20,0.576
Slovakia,SVK,18-Apr-20,0.609
Slovakia,SVK,19-Apr-20,0.45
Slovakia,SVK,20-Apr-20,0.493
Slovakia,SVK,21-Apr-20,0.818
Slovakia,SVK,24-Apr-20,0.703
Slovakia,SVK,25-Apr-20,0.884
Slovakia,SVK,26-Apr-20,0.886
Slovakia,SVK,27-Apr-20,0.581
Slovakia,SVK,28-Apr-20,0.324
Slovakia,SVK,29-Apr-20,1.002
Slovakia,SVK,30-Apr-20,0.84
Slovakia,SVK,01-May-20,0.943
Slovenia,SVN,13-Mar-20,0.576
Slovenia,SVN,14-Mar-20,0.441
Slovenia,SVN,15-Mar-20,0.284
Slovenia,SVN,16-Mar-20,0.419
Slovenia,SVN,17-Mar-20,0.539
Slovenia,SVN,18-Mar-20,0.494
Slovenia,SVN,19-Mar-20,0.57
Slovenia,SVN,20-Mar-20,0.597
Slovenia,SVN,21-Mar-20,0.419
Slovenia,SVN,22-Mar-20,0.352
Slovenia,SVN,23-Mar-20,0.605
Slovenia,SVN,24-Mar-20,0.598
Slovenia,SVN,25-Mar-20,0.568
Slovenia,SVN,26-Mar-20,0.517
Slovenia,SVN,27-Mar-20,0.667
Slovenia,SVN,28-Mar-20,0.48
Slovenia,SVN,29-Mar-20,0.287
Slovenia,SVN,30-Mar-20,0.541
Slovenia,SVN,31-Mar-20,0.62
Slovenia,SVN,01-Apr-20,0.527
Slovenia,SVN,02-Apr-20,0.512
Slovenia,SVN,03-Apr-20,0.571
Slovenia,SVN,04-Apr-20,0.315
Slovenia,SVN,05-Apr-20,0.235
Slovenia,SVN,06-Apr-20,0.578
Slovenia,SVN,07-Apr-20,0.584
Slovenia,SVN,08-Apr-20,0.55
Slovenia,SVN,09-Apr-20,0.594
Slovenia,SVN,10-Apr-20,0.593
Slovenia,SVN,11-Apr-20,0.275
Slovenia,SVN,12-Apr-20,0.266
Slovenia,SVN,13-Apr-20,0.26
Slovenia,SVN,14-Apr-20,0.562
Slovenia,SVN,15-Apr-20,0.492
Slovenia,SVN,16-Apr-20,0.574
Slovenia,SVN,17-Apr-20,0.601
Slovenia,SVN,18-Apr-20,0.329
Slovenia,SVN,19-Apr-20,0.258
Slovenia,SVN,20-Apr-20,0.565
Slovenia,SVN,21-Apr-20,0.702
Slovenia,SVN,22-Apr-20,0.61
Slovenia,SVN,23-Apr-20,0.633
Slovenia,SVN,24-Apr-20,0.558
Slovenia,SVN,25-Apr-20,0.382
Slovenia,SVN,26-Apr-20,0.305
Slovenia,SVN,27-Apr-20,0.329
Slovenia,SVN,28-Apr-20,0.633
Slovenia,SVN,29-Apr-20,0.645
Slovenia,SVN,30-Apr-20,0.65
South Africa,ZAF,07-Mar-20,0.001
South Africa,ZAF,12-Mar-20,0.003
South Africa,ZAF,13-Mar-20,0.001
South Africa,ZAF,14-Mar-20,0.002
South Africa,ZAF,15-Mar-20,0.008
South Africa,ZAF,16-Mar-20,0.016
South Africa,ZAF,17-Mar-20,0.009
South Africa,ZAF,18-Mar-20,0.003
South Africa,ZAF,19-Mar-20,0.03
South Africa,ZAF,20-Mar-20,0.027
South Africa,ZAF,21-Mar-20,0.017
South Africa,ZAF,22-Mar-20,0.032
South Africa,ZAF,23-Mar-20,0.059
South Africa,ZAF,24-Mar-20,0.046
South Africa,ZAF,27-Mar-20,0.136
South Africa,ZAF,28-Mar-20,0.058
South Africa,ZAF,29-Mar-20,0.061
South Africa,ZAF,30-Mar-20,0.047
South Africa,ZAF,31-Mar-20,0.045
South Africa,ZAF,01-Apr-20,0.054
South Africa,ZAF,02-Apr-20,0.062
South Africa,ZAF,03-Apr-20,0.04
South Africa,ZAF,04-Apr-20,0.06
South Africa,ZAF,05-Apr-20,0.05
South Africa,ZAF,06-Apr-20,0.021
South Africa,ZAF,09-Apr-20,0.086
South Africa,ZAF,10-Apr-20,0.07
South Africa,ZAF,11-Apr-20,0.034
South Africa,ZAF,12-Apr-20,0.085
South Africa,ZAF,13-Apr-20,0.06
South Africa,ZAF,14-Apr-20,0.057
South Africa,ZAF,15-Apr-20,0.059
South Africa,ZAF,16-Apr-20,0.077
South Africa,ZAF,17-Apr-20,0.097
South Africa,ZAF,18-Apr-20,0.124
South Africa,ZAF,19-Apr-20,0.11
South Africa,ZAF,20-Apr-20,0.115
South Africa,ZAF,21-Apr-20,0.092
South Africa,ZAF,22-Apr-20,0.115
South Africa,ZAF,23-Apr-20,0.165
South Africa,ZAF,24-Apr-20,0.149
South Africa,ZAF,25-Apr-20,0.145
South Africa,ZAF,26-Apr-20,0.129
South Africa,ZAF,27-Apr-20,0.166
South Africa,ZAF,28-Apr-20,0.118
South Africa,ZAF,29-Apr-20,0.196
South Africa,ZAF,30-Apr-20,0.175
South Korea,KOR,28-Jan-20,0.003
South Korea,KOR,02-Feb-20,0.001
South Korea,KOR,05-Feb-20,0.002
South Korea,KOR,06-Feb-20,0.003
South Korea,KOR,07-Feb-20,0.005
South Korea,KOR,08-Feb-20,0.011
South Korea,KOR,09-Feb-20,0.012
South Korea,KOR,10-Feb-20,0.009
South Korea,KOR,11-Feb-20,0.017
South Korea,KOR,12-Feb-20,0.028
South Korea,KOR,13-Feb-20,0.014
South Korea,KOR,14-Feb-20,0.021
South Korea,KOR,15-Feb-20,0.013
South Korea,KOR,16-Feb-20,0.008
South Korea,KOR,17-Feb-20,0.005
South Korea,KOR,18-Feb-20,0.021
South Korea,KOR,19-Feb-20,0.022
South Korea,KOR,20-Feb-20,0.034
South Korea,KOR,21-Feb-20,0.052
South Korea,KOR,22-Feb-20,0.094
South Korea,KOR,23-Feb-20,0.059
South Korea,KOR,24-Feb-20,0.117
South Korea,KOR,25-Feb-20,0.158
South Korea,KOR,26-Feb-20,0.184
South Korea,KOR,27-Feb-20,0.231
South Korea,KOR,28-Feb-20,0.253
South Korea,KOR,29-Feb-20,0.288
South Korea,KOR,01-Mar-20,0.22
South Korea,KOR,02-Mar-20,0.246
South Korea,KOR,03-Mar-20,0.317
South Korea,KOR,04-Mar-20,0.212
South Korea,KOR,05-Mar-20,0.192
South Korea,KOR,06-Mar-20,0.355
South Korea,KOR,07-Mar-20,0.262
South Korea,KOR,08-Mar-20,0.201
South Korea,KOR,09-Mar-20,0.158
South Korea,KOR,10-Mar-20,0.264
South Korea,KOR,11-Mar-20,0.239
South Korea,KOR,12-Mar-20,0.246
South Korea,KOR,13-Mar-20,0.266
South Korea,KOR,14-Mar-20,0.247
South Korea,KOR,15-Mar-20,0.134
South Korea,KOR,16-Mar-20,0.123
South Korea,KOR,17-Mar-20,0.238
South Korea,KOR,18-Mar-20,0.174
South Korea,KOR,19-Mar-20,0.222
South Korea,KOR,20-Mar-20,0.188
South Korea,KOR,21-Mar-20,0.212
South Korea,KOR,22-Mar-20,0.083
South Korea,KOR,23-Mar-20,0.122
South Korea,KOR,24-Mar-20,0.206
South Korea,KOR,25-Mar-20,0.182
South Korea,KOR,26-Mar-20,0.137
South Korea,KOR,27-Mar-20,0.234
South Korea,KOR,28-Mar-20,0.214
South Korea,KOR,29-Mar-20,0.121
South Korea,KOR,30-Mar-20,0.021
South Korea,KOR,31-Mar-20,0.3
South Korea,KOR,01-Apr-20,0.214
South Korea,KOR,02-Apr-20,0.199
South Korea,KOR,03-Apr-20,0.225
South Korea,KOR,04-Apr-20,0.229
South Korea,KOR,05-Apr-20,0.121
South Korea,KOR,06-Apr-20,0.109
South Korea,KOR,07-Apr-20,0.205
South Korea,KOR,08-Apr-20,0.17
South Korea,KOR,09-Apr-20,0.17
South Korea,KOR,10-Apr-20,0.163
South Korea,KOR,11-Apr-20,0.145
South Korea,KOR,12-Apr-20,0.081
South Korea,KOR,13-Apr-20,0.08
South Korea,KOR,14-Apr-20,0.17
South Korea,KOR,15-Apr-20,0.139
South Korea,KOR,16-Apr-20,0.082
South Korea,KOR,17-Apr-20,0.15
South Korea,KOR,18-Apr-20,0.163
South Korea,KOR,19-Apr-20,0.083
South Korea,KOR,20-Apr-20,0.077
South Korea,KOR,21-Apr-20,0.156
South Korea,KOR,22-Apr-20,0.135
South Korea,KOR,23-Apr-20,0.117
South Korea,KOR,24-Apr-20,0.108
South Korea,KOR,25-Apr-20,0.11
South Korea,KOR,26-Apr-20,0.061
South Korea,KOR,27-Apr-20,0.066
South Korea,KOR,28-Apr-20,0.134
South Korea,KOR,29-Apr-20,0.111
South Korea,KOR,30-Apr-20,0.111
South Korea,KOR,01-May-20,0.062
Switzerland,CHE,27-Jan-20,0.001
Switzerland,CHE,28-Jan-20,0.002
Switzerland,CHE,29-Jan-20,0.003
Switzerland,CHE,30-Jan-20,0.004
Switzerland,CHE,31-Jan-20,0.003
Switzerland,CHE,01-Feb-20,0.002
Switzerland,CHE,02-Feb-20,0.002
Switzerland,CHE,03-Feb-20,0.002
Switzerland,CHE,04-Feb-20,0.003
