"CountryCode","geoId","Country","Deaths","Date","Deaths_daily","time","Deaths_log","Deaths_sum","n","coef.intercept","Exp_rate"
"NOR","NO","Norway",89,2020-04-07,63,15,4.48863636973214,134,21,2.79646058921088,11.19965467962
"NOR","NO","Norway",101,2020-04-08,72,16,4.61512051684126,134,21,2.80354636851377,11.1967476469051
"NOR","NO","Norway",108,2020-04-09,78,17,4.68213122712422,134,21,2.86128396988439,10.7703932354952
"NOR","NO","Norway",113,2020-04-10,81,18,4.72738781871234,134,21,2.89551933833191,10.4430363490089
"NOR","NO","Norway",119,2020-04-11,85,19,4.77912349311153,134,21,3.10589628471859,9.05762379448124
"NOR","NO","Norway",128,2020-04-12,94,20,4.85203026391962,134,21,3.26890723881802,8.0611868554633
"NOR","NO","Norway",134,2020-04-13,96,21,4.89783979995091,134,21,3.5641957515415,6.4229358957155
"PER","PE","Peru",11,2020-03-27,8,1,2.39789527279837,216,18,NA,NA
"PER","PE","Peru",16,2020-03-28,13,2,2.77258872223978,216,18,NA,NA
"PER","PE","Peru",18,2020-03-29,15,3,2.89037175789616,216,18,NA,NA
"PER","PE","Peru",24,2020-03-30,21,4,3.17805383034795,216,18,NA,NA
"PER","PE","Peru",30,2020-03-31,27,5,3.40119738166216,216,18,NA,NA
"PER","PE","Peru",38,2020-04-01,35,6,3.63758615972639,216,18,NA,NA
"PER","PE","Peru",55,2020-04-02,52,7,4.00733318523247,216,18,2.17369886769454,25.2469079858625
"PER","PE","Peru",61,2020-04-03,58,8,4.11087386417331,216,18,2.23037380556624,23.9582521780416
"PER","PE","Peru",73,2020-04-04,70,9,4.29045944114839,216,18,2.21540246267432,23.8287104320633
"PER","PE","Peru",83,2020-04-05,80,10,4.4188406077966,216,18,2.3699347424997,21.3363291277334
"PER","PE","Peru",92,2020-04-06,87,11,4.52178857704904,216,18,2.56760882005062,18.597888350775
"PER","PE","Peru",107,2020-04-07,102,12,4.67282883446191,216,18,2.80912116839948,15.8664483980821
"PER","PE","Peru",121,2020-04-08,116,13,4.79579054559674,216,18,3.07376959450455,13.2878969913237
"PER","PE","Peru",138,2020-04-09,133,14,4.92725368515721,216,18,3.07498761921008,13.2635353518346
"PER","PE","Peru",169,2020-04-10,163,15,5.12989871492307,216,18,3.04706036747915,13.6040926592606
"PER","PE","Peru",181,2020-04-11,175,16,5.19849703126583,216,18,3.04052160092636,13.6057657030394
"PER","PE","Peru",193,2020-04-12,187,17,5.26269018890489,216,18,3.12574638322895,12.8862478517918
"PER","PE","Peru",216,2020-04-13,210,18,5.37527840768417,216,18,3.27725283378928,11.8299691156846
"PHL","PH","Philippines",11,2020-03-15,11,1,2.39789527279837,315,30,NA,NA
"PHL","PH","Philippines",12,2020-03-16,12,2,2.484906649788,315,30,NA,NA
"PHL","PH","Philippines",12,2020-03-17,12,3,2.484906649788,315,30,NA,NA
"PHL","PH","Philippines",19,2020-03-18,19,4,2.94443897916644,315,30,NA,NA
"PHL","PH","Philippines",17,2020-03-19,17,5,2.83321334405622,315,30,NA,NA
"PHL","PH","Philippines",18,2020-03-20,15,6,2.89037175789616,315,30,NA,NA
"PHL","PH","Philippines",19,2020-03-21,14,7,2.94443897916644,315,30,2.3116148004387,9.99595724853128
"PHL","PH","Philippines",25,2020-03-22,20,8,3.2188758248682,315,30,2.28107442590292,10.95323200974
"PHL","PH","Philippines",33,2020-03-23,28,9,3.49650756146648,315,30,2.18148571486917,13.1960787912471
"PHL","PH","Philippines",35,2020-03-24,28,10,3.55534806148941,315,30,2.25421570682525,12.4564991027196
"PHL","PH","Philippines",38,2020-03-25,29,11,3.63758615972639,315,30,1.99800891652503,15.3397844160609
"PHL","PH","Philippines",45,2020-03-26,36,12,3.80666248977032,315,30,1.92694336418791,15.9701385477271
"PHL","PH","Philippines",54,2020-03-27,43,13,3.98898404656427,315,30,1.93181218534391,15.893882608063
"PHL","PH","Philippines",68,2020-03-28,52,14,4.21950770517611,315,30,2.03836049867294,15.1362965692865
"PHL","PH","Philippines",71,2020-03-29,53,15,4.26267987704132,315,30,2.14751050548956,14.2079790033421
"PHL","PH","Philippines",78,2020-03-30,54,16,4.35670882668959,315,30,2.08705051330569,14.5254105201292
"PHL","PH","Philippines",88,2020-03-31,58,17,4.47733681447821,315,30,2.16054632563536,13.9037159591823
"PHL","PH","Philippines",96,2020-04-01,58,18,4.56434819146784,315,30,2.4250162631515,12.0962991515497
"PHL","PH","Philippines",107,2020-04-02,52,19,4.67282883446191,315,30,2.67412931443232,10.556686691833
"PHL","PH","Philippines",136,2020-04-03,75,20,4.91265488573605,315,30,2.6085293063613,11.0977815046402
"PHL","PH","Philippines",144,2020-04-04,71,21,4.969813299576,315,30,2.39812012912683,12.2456585917167
"PHL","PH","Philippines",152,2020-04-05,69,22,5.02388052084628,315,30,2.44819876076,11.9099098104781
"PHL","PH","Philippines",163,2020-04-06,71,23,5.09375020080676,315,30,2.62688090472711,10.947461724488
"PHL","PH","Philippines",177,2020-04-07,70,24,5.17614973257383,315,30,2.82484892315708,9.95883211113544
"PHL","PH","Philippines",182,2020-04-08,61,25,5.2040066870768,315,30,3.2440790458496,8.01592911696782
"PHL","PH","Philippines",203,2020-04-09,65,26,5.31320597904179,315,30,3.60216900320586,6.5082473808798
"PHL","PH","Philippines",221,2020-04-10,52,27,5.39816270151775,315,30,3.47646221007448,7.04984145887968
"PHL","PH","Philippines",247,2020-04-11,66,28,5.50938833662798,315,30,3.27907354475316,7.86573105441089
"PHL","PH","Philippines",297,2020-04-12,104,29,5.6937321388027,315,30,2.87066171985094,9.50206798763242
"PHL","PH","Philippines",315,2020-04-13,99,30,5.75257263882563,315,30,2.63416140726585,10.3746499278336
"POL","PL","Poland",14,2020-03-25,-24,1,2.63905732961526,245,20,NA,NA
"POL","PL","Poland",16,2020-03-26,-29,2,2.77258872223978,245,20,NA,NA
"POL","PL","Poland",16,2020-03-27,-38,3,2.77258872223978,245,20,NA,NA
"POL","PL","Poland",18,2020-03-28,-50,4,2.89037175789616,245,20,NA,NA
"POL","PL","Poland",22,2020-03-29,-49,5,3.09104245335832,245,20,NA,NA
"POL","PL","Poland",31,2020-03-30,-47,6,3.43398720448515,245,20,NA,NA
"POL","PL","Poland",33,2020-03-31,-55,7,3.49650756146648,245,20,2.411791765734,15.0485763970105
"POL","PL","Poland",43,2020-04-01,-53,8,3.76120011569356,245,20,2.28881105794637,17.704597519299
"POL","PL","Poland",57,2020-04-02,-50,9,4.04305126783455,245,20,2.0787121274633,21.2803909303117
"POL","PL","Poland",71,2020-04-03,-65,10,4.26267987704132,245,20,1.98136702385456,22.6719817771298
"POL","PL","Poland",79,2020-04-04,-65,11,4.36944785246702,245,20,2.05423226210476,21.5683758885948
"POL","PL","Poland",94,2020-04-05,-58,12,4.54329478227,245,20,2.19511167695363,19.9117252739407
"POL","PL","Poland",107,2020-04-06,-56,13,4.67282883446191,245,20,2.22859084990082,19.3555347741844
"POL","PL","Poland",129,2020-04-07,-48,14,4.85981240436167,245,20,2.45904230668411,17.2714532303134
"POL","PL","Poland",159,2020-04-08,-23,15,5.06890420222023,245,20,2.58491495732554,16.3400172849737
"POL","PL","Poland",174,2020-04-09,-29,16,5.15905529921453,245,20,2.66017347723629,15.7305592432776
"POL","PL","Poland",181,2020-04-10,-40,17,5.19849703126583,245,20,2.7814623747297,14.6955140644421
"POL","PL","Poland",208,2020-04-11,-39,18,5.33753807970132,245,20,2.97714588652365,13.3332470741237
"POL","PL","Poland",232,2020-04-12,-65,19,5.44673737166631,245,20,3.15947057964849,12.1670349690646
"POL","PL","Poland",245,2020-04-13,-70,20,5.50125821054473,245,20,3.48903354468288,10.2088804926004
"PRT","PT","Portugal",12,2020-03-21,7,1,2.484906649788,535,24,NA,NA
"PRT","PT","Portugal",14,2020-03-22,7,2,2.63905732961526,535,24,NA,NA
"PRT","PT","Portugal",23,2020-03-23,15,3,3.13549421592915,535,24,NA,NA
"PRT","PT","Portugal",33,2020-03-24,23,4,3.49650756146648,535,24,NA,NA
"PRT","PT","Portugal",43,2020-03-25,29,5,3.76120011569356,535,24,NA,NA
"PRT","PT","Portugal",60,2020-03-26,44,6,4.0943445622221,535,24,NA,NA
"PRT","PT","Portugal",76,2020-03-27,60,7,4.33073334028633,535,24,2.12406904836111,32.4062872731182
"PRT","PT","Portugal",100,2020-03-28,82,8,4.60517018598809,535,24,2.13631286256648,31.7380493521017
"PRT","PT","Portugal",119,2020-03-29,97,9,4.77912349311153,535,24,2.37513628813179,27.5633796613684
"PRT","PT","Portugal",140,2020-03-30,109,10,4.9416424226093,535,24,2.56644099968918,24.5788462929657
"PRT","PT","Portugal",160,2020-03-31,127,11,5.07517381523383,535,24,2.77393914152914,21.7318106150728
"PRT","PT","Portugal",187,2020-04-01,144,12,5.23110861685459,535,24,3.03958491398214,18.6987333943345
"PRT","PT","Portugal",209,2020-04-02,152,13,5.34233425196481,535,24,3.26406590411738,16.3668925674669
"PRT","PT","Portugal",246,2020-04-03,175,14,5.50533153593236,535,24,3.45140885382667,14.7013277206595
"PRT","PT","Portugal",266,2020-04-04,187,15,5.5834963087817,535,24,3.57646273047504,13.5987753942415
"PRT","PT","Portugal",295,2020-04-05,201,16,5.68697535633982,535,24,3.70053507268284,12.5959525263038
"PRT","PT","Portugal",311,2020-04-06,204,17,5.73979291217923,535,24,3.87865398630055,11.238402952227
"PRT","PT","Portugal",345,2020-04-07,216,18,5.84354441703136,535,24,4.05436805270843,10.0495305048808
"PRT","PT","Portugal",380,2020-04-08,221,19,5.94017125272043,535,24,4.16238750907146,9.37940488522281
"PRT","PT","Portugal",409,2020-04-09,235,20,6.0137151560428,535,24,4.30485432160019,8.5538207460726
"PRT","PT","Portugal",435,2020-04-10,254,21,6.07534603108868,535,24,4.34295849332535,8.31931109595759
"PRT","PT","Portugal",470,2020-04-11,262,22,6.1527326947041,535,24,4.40273858692446,7.99481782829716
"PRT","PT","Portugal",504,2020-04-12,272,23,6.22257626807137,535,24,4.42548167498389,7.86393357639338
"PRT","PT","Portugal",535,2020-04-13,290,24,6.28226674689601,535,24,4.56076873314713,7.21426628198971
"ROU","RO","Romania",11,2020-03-24,11,1,2.39789527279837,331,21,NA,NA
"ROU","RO","Romania",17,2020-03-25,17,2,2.83321334405622,331,21,NA,NA
"ROU","RO","Romania",23,2020-03-26,23,3,3.13549421592915,331,21,NA,NA
"ROU","RO","Romania",26,2020-03-27,26,4,3.25809653802148,331,21,NA,NA
"ROU","RO","Romania",37,2020-03-28,36,5,3.61091791264422,331,21,NA,NA
"ROU","RO","Romania",43,2020-03-29,42,6,3.76120011569356,331,21,NA,NA
"ROU","RO","Romania",65,2020-03-30,64,7,4.17438726989564,331,21,2.2157616339653,27.3602615402913
"ROU","RO","Romania",82,2020-03-31,80,8,4.40671924726425,331,21,2.29332419992401,26.0764549829613
"ROU","RO","Romania",92,2020-04-01,90,9,4.52178857704904,331,21,2.33417244112177,25.0699923539166
"ROU","RO","Romania",115,2020-04-02,112,10,4.74493212836325,331,21,2.33634987628166,24.7420258264487
"ROU","RO","Romania",133,2020-04-03,130,11,4.89034912822175,331,21,2.54342520295443,21.9755677829478
"ROU","RO","Romania",146,2020-04-04,143,12,4.98360662170834,331,21,2.74984740395083,19.4191289849841
"ROU","RO","Romania",151,2020-04-05,147,13,5.01727983681492,331,21,3.23021861532433,14.4679035743527
"ROU","RO","Romania",176,2020-04-06,172,14,5.17048399503815,331,21,3.43607765427339,12.5748259149948
"ROU","RO","Romania",197,2020-04-07,191,15,5.28320372873799,331,21,3.54640061784343,11.6509996321779
"ROU","RO","Romania",220,2020-04-08,214,16,5.39362754635236,331,21,3.71397089902364,10.4238315297487
"ROU","RO","Romania",248,2020-04-09,242,17,5.51342874616498,331,21,3.7012519314851,10.5543021251457
"ROU","RO","Romania",270,2020-04-10,264,18,5.59842195899838,331,21,3.64078210739263,10.9281692210159
"ROU","RO","Romania",291,2020-04-11,285,19,5.67332326717149,331,21,3.63326344765853,10.9079687014898
"ROU","RO","Romania",316,2020-04-12,309,20,5.75574221358691,331,21,3.8199709770176,9.7886005184261
"ROU","RO","Romania",331,2020-04-13,324,21,5.80211837537706,331,21,4.00513725101734,8.71738498354585
"RUS","RU","Russia",17,2020-03-31,-65,1,2.83321334405622,148,14,NA,NA
"RUS","RU","Russia",24,2020-04-01,-68,2,3.17805383034795,148,14,NA,NA
"RUS","RU","Russia",30,2020-04-02,-85,3,3.40119738166216,148,14,NA,NA
"RUS","RU","Russia",34,2020-04-03,-99,4,3.52636052461616,148,14,NA,NA
"RUS","RU","Russia",43,2020-04-04,-103,5,3.76120011569356,148,14,NA,NA
"RUS","RU","Russia",45,2020-04-05,-106,6,3.80666248977032,148,14,NA,NA
"RUS","RU","Russia",47,2020-04-06,-129,7,3.85014760171006,148,14,2.8126874945741,16.6715100922775
"RUS","RU","Russia",58,2020-04-07,-139,8,4.06044301054642,148,14,2.9717646460057,13.6620355208764
"RUS","RU","Russia",63,2020-04-08,-157,9,4.14313472639153,148,14,3.0678227303275,12.0818731859469
"RUS","RU","Russia",76,2020-04-09,-172,10,4.33073334028633,148,14,3.06783392542071,12.2527435327948
"RUS","RU","Russia",94,2020-04-10,-176,11,4.54329478227,148,14,3.01725577368323,13.1693315194387
"RUS","RU","Russia",106,2020-04-11,-185,12,4.66343909411207,148,14,2.84104248733505,15.0961232281609
"RUS","RU","Russia",130,2020-04-12,-186,13,4.86753445045558,148,14,2.68756358323659,16.6368313187369
"RUS","RU","Russia",148,2020-04-13,-183,14,4.99721227376411,148,14,2.71118656441529,16.3993321128819
"ESP","ES","Spain",17,2020-03-08,17,1,2.83321334405622,17756,37,NA,NA
"ESP","ES","Spain",28,2020-03-09,28,2,3.3322045101752,17756,37,NA,NA
"ESP","ES","Spain",35,2020-03-10,35,3,3.55534806148941,17756,37,NA,NA
"ESP","ES","Spain",54,2020-03-11,54,4,3.98898404656427,17756,37,NA,NA
"ESP","ES","Spain",55,2020-03-12,55,5,4.00733318523247,17756,37,NA,NA
"ESP","ES","Spain",133,2020-03-13,133,6,4.89034912822175,17756,37,NA,NA
"ESP","ES","Spain",195,2020-03-14,195,7,5.27299955856375,17756,37,2.4275426901349,38.8844035834241
"ESP","ES","Spain",289,2020-03-15,289,8,5.66642668811243,17756,37,2.36278241661957,40.497623605778
"ESP","ES","Spain",342,2020-03-16,342,9,5.8348107370626,17756,37,2.28969169721799,40.9247845826685
"ESP","ES","Spain",533,2020-03-17,533,10,6.27852142416584,17756,37,2.30929233918582,40.3558742726988
"ESP","ES","Spain",623,2020-03-18,623,11,6.43454651878745,17756,37,2.44934224257748,37.9278420394714
"ESP","ES","Spain",830,2020-03-19,830,12,6.72142570079064,17756,37,3.16216263053394,30.1014941935982
"ESP","ES","Spain",1043,2020-03-20,1043,13,6.94985645500077,17756,37,3.40111797735752,27.6439446299727
"ESP","ES","Spain",1375,2020-03-21,1375,14,7.22620901010067,17756,37,3.55612202403419,26.2583667088066
"ESP","ES","Spain",1772,2020-03-22,1772,15,7.47986413116503,17756,37,3.55538544370033,26.2351617513937
"ESP","ES","Spain",2311,2020-03-23,2311,16,7.74543561027438,17756,37,3.72833361428782,24.9862896156814
"ESP","ES","Spain",2808,2020-03-24,2808,17,7.9402277651457,17756,37,3.66640226736314,25.339540122166
"ESP","ES","Spain",3647,2020-03-25,3647,18,8.20166019080868,17756,37,3.74816518197779,24.7881167518489
"ESP","ES","Spain",4365,2020-03-26,4365,19,8.3813734682737,17756,37,3.87162264141529,23.949346554341
"ESP","ES","Spain",5138,2020-03-27,5137,20,8.54441917766983,17756,37,4.1586036977481,22.1924062766397
"ESP","ES","Spain",5982,2020-03-28,5981,21,8.69651023918989,17756,37,4.48410862193664,20.3180398642625
"ESP","ES","Spain",6803,2020-03-29,6801,22,8.82511897034506,17756,37,4.87663840709852,18.1941929112914
"ESP","ES","Spain",7716,2020-03-30,7713,23,8.95105137402562,17756,37,5.22396220033069,16.4090184165312
"ESP","ES","Spain",8464,2020-03-31,8459,24,9.04357715409808,17756,37,5.70403235438038,14.0921660501689
"ESP","ES","Spain",9387,2020-04-01,9382,25,9.14708103233699,17756,37,6.00917751808396,12.6784992138646
"ESP","ES","Spain",10348,2020-04-02,10343,26,9.24454854330592,17756,37,6.27676803656819,11.4999566676982
"ESP","ES","Spain",11198,2020-04-03,11189,27,9.32349046990884,17756,37,6.53377154355298,10.4136767728212
"ESP","ES","Spain",11947,2020-04-04,11938,28,9.38823547981722,17756,37,6.77901551287791,9.41142539068134
"ESP","ES","Spain",12641,2020-04-05,12630,29,9.44470077849556,17756,37,7.04132883803693,8.38097965149984
"ESP","ES","Spain",13341,2020-04-06,13329,30,9.49859727917881,17756,37,7.26975997280925,7.5142385859665
"ESP","ES","Spain",14045,2020-04-07,14032,31,9.55002173953834,17756,37,7.5328237155751,6.56474964977344
"ESP","ES","Spain",14792,2020-04-08,14774,32,9.60184177306696,17756,37,7.74221169442994,5.84037152822761
"ESP","ES","Spain",15447,2020-04-09,15429,33,9.64517008871425,17756,37,7.88860922557588,5.34847287128038
"ESP","ES","Spain",16081,2020-04-10,16057,34,9.68539372985402,17756,37,7.99965891704094,4.98449237298552
"ESP","ES","Spain",16606,2020-04-11,16581,35,9.71751935482198,17756,37,8.12080984394644,4.59713206966287
"ESP","ES","Spain",17209,2020-04-12,17184,36,9.75318778176491,17756,37,8.24251464460854,4.22256676825951
"ESP","ES","Spain",17756,2020-04-13,17729,37,9.78447876595393,17756,37,8.36730116433372,3.85147272410856
"SWE","SE","Sweden",11,2020-03-19,11,1,2.39789527279837,919,26,NA,NA
"SWE","SE","Sweden",16,2020-03-20,16,2,2.77258872223978,919,26,NA,NA
"SWE","SE","Sweden",20,2020-03-21,20,3,2.99573227355399,919,26,NA,NA
"SWE","SE","Sweden",21,2020-03-22,21,4,3.04452243772342,919,26,NA,NA
"SWE","SE","Sweden",25,2020-03-23,25,5,3.2188758248682,919,26,NA,NA
"SWE","SE","Sweden",36,2020-03-24,36,6,3.58351893845611,919,26,NA,NA
"SWE","SE","Sweden",62,2020-03-25,62,7,4.12713438504509,919,26,2.15822093345685,25.1168618588823
"SWE","SE","Sweden",77,2020-03-26,77,8,4.34380542185368,919,26,2.09883778222065,26.840895794845
"SWE","SE","Sweden",105,2020-03-27,105,9,4.65396035015752,919,26,1.892183784898,30.2911027080286
"SWE","SE","Sweden",105,2020-03-28,105,10,4.65396035015752,919,26,1.83184735478916,30.2098902545662
"SWE","SE","Sweden",110,2020-03-29,110,11,4.70048036579242,919,26,2.15095583053639,25.4018657545997
"SWE","SE","Sweden",146,2020-03-30,146,12,4.98360662170834,919,26,2.61685272416736,20.2039640698399
"SWE","SE","Sweden",180,2020-03-31,180,13,5.19295685089021,919,26,3.04956140191512,16.1556779031413
"SWE","SE","Sweden",239,2020-04-01,239,14,5.47646355193151,919,26,2.96997084836495,17.1629059401774
"SWE","SE","Sweden",308,2020-04-02,308,15,5.73009978297357,919,26,2.75626061604705,19.1639328110497
"SWE","SE","Sweden",358,2020-04-03,357,16,5.8805329864007,919,26,2.33781515308292,22.2564774046965
"SWE","SE","Sweden",373,2020-04-04,372,17,5.92157841964382,919,26,2.41510059982322,21.4081779393653
"SWE","SE","Sweden",401,2020-04-05,400,18,5.99396142730657,919,26,2.97611227613758,17.4727749598968
"SWE","SE","Sweden",477,2020-04-06,476,19,6.16751649088834,919,26,3.39464232576795,14.8219760979099
"SWE","SE","Sweden",591,2020-04-07,590,20,6.3818160174061,919,26,3.68694455008916,13.2297116184256
"SWE","SE","Sweden",687,2020-04-08,686,21,6.53233429222235,919,26,3.73705784890485,13.0543130750059
"SWE","SE","Sweden",793,2020-04-09,792,22,6.67582322163485,919,26,3.51088384442104,14.2687037177109
"SWE","SE","Sweden",870,2020-04-10,869,23,6.76849321164863,919,26,3.29929917867508,15.2474491643036
"SWE","SE","Sweden",887,2020-04-11,886,24,6.78784498230958,919,26,3.56433289456215,13.848611824137
"SWE","SE","Sweden",899,2020-04-12,898,25,6.80128303447162,919,26,4.27039580152493,10.533987428511
"SWE","SE","Sweden",919,2020-04-13,918,26,6.82328612235569,919,26,5.05978370170315,7.05117700007874
"CHE","CH","Switzerland",11,2020-03-13,10,1,2.39789527279837,1138,32,NA,NA
"CHE","CH","Switzerland",13,2020-03-14,11,2,2.56494935746154,1138,32,NA,NA
"CHE","CH","Switzerland",14,2020-03-15,11,3,2.63905732961526,1138,32,NA,NA
"CHE","CH","Switzerland",14,2020-03-16,8,4,2.63905732961526,1138,32,NA,NA
"CHE","CH","Switzerland",27,2020-03-17,20,5,3.29583686600433,1138,32,NA,NA
"CHE","CH","Switzerland",28,2020-03-18,18,6,3.3322045101752,1138,32,NA,NA
"CHE","CH","Switzerland",41,2020-03-19,30,7,3.71357206670431,1138,32,2.06346464412001,21.9225722269079
"CHE","CH","Switzerland",54,2020-03-20,38,8,3.98898404656427,1138,32,1.89725865765462,25.4081454358795
"CHE","CH","Switzerland",75,2020-03-21,55,9,4.31748811353631,1138,32,1.67098268323903,29.117432094147
"CHE","CH","Switzerland",98,2020-03-22,77,10,4.58496747867057,1138,32,1.56156265338387,30.4921874236392
"CHE","CH","Switzerland",120,2020-03-23,95,11,4.78749174278205,1138,32,1.83596165658932,27.0871664791282
"CHE","CH","Switzerland",122,2020-03-24,86,12,4.80402104473326,1138,32,1.91719516147287,25.5688299569141
"CHE","CH","Switzerland",153,2020-03-25,91,13,5.03043792139244,1138,32,2.30003920575186,21.6095542487431
"CHE","CH","Switzerland",191,2020-03-26,114,14,5.25227342804663,1138,32,2.54570073265929,19.4100761650786
"CHE","CH","Switzerland",231,2020-03-27,126,15,5.44241771052179,1138,32,2.7660081192466,17.6869531011391
"CHE","CH","Switzerland",264,2020-03-28,159,16,5.57594910314632,1138,32,2.87166407922539,16.8966042579289
"CHE","CH","Switzerland",300,2020-03-29,190,17,5.7037824746562,1138,32,2.87569929567941,16.8025289342069
"CHE","CH","Switzerland",359,2020-03-30,213,18,5.88332238848828,1138,32,2.75517086037698,17.5295314746153
"CHE","CH","Switzerland",433,2020-03-31,253,19,6.07073772800249,1138,32,2.91163890498038,16.5870075173138
"CHE","CH","Switzerland",488,2020-04-01,249,20,6.19031540585315,1138,32,3.07310091577036,15.636211620439
"CHE","CH","Switzerland",536,2020-04-02,228,21,6.2841341610708,1138,32,3.22955593212966,14.7172757514535
"CHE","CH","Switzerland",591,2020-04-03,233,22,6.3818160174061,1138,32,3.37641369957137,13.8760611891908
"CHE","CH","Switzerland",666,2020-04-04,293,23,6.50128967054039,1138,32,3.57155306474783,12.8675188519876
"CHE","CH","Switzerland",715,2020-04-05,314,24,6.57228254269401,1138,32,3.929514554002,11.1410177115927
"CHE","CH","Switzerland",765,2020-04-06,288,25,6.63987583382654,1138,32,4.26481125799493,9.60180035936946
"CHE","CH","Switzerland",821,2020-04-07,230,26,6.71052310945243,1138,32,4.44577744237991,8.79490350570435
"CHE","CH","Switzerland",895,2020-04-08,208,27,6.79682371827486,1138,32,4.55461870561704,8.33596078211061
"CHE","CH","Switzerland",948,2020-04-09,155,28,6.85435450225502,1138,32,4.71981280923014,7.6675861313362
"CHE","CH","Switzerland",1002,2020-04-10,132,29,6.90975328164481,1138,32,4.90468078842066,6.95172370315574
"CHE","CH","Switzerland",1036,2020-04-11,149,30,6.94312242281943,1138,32,5.04328862735187,6.41466403148358
"CHE","CH","Switzerland",1106,2020-04-12,207,31,7.00850518208228,1138,32,5.15354920089385,6.01434369596858
"CHE","CH","Switzerland",1138,2020-04-13,219,32,7.03702761468628,1138,32,5.34938402758274,5.32730129957433
"TUR","TR","Turkey",30,2020-03-22,27,1,3.40119738166216,1296,23,NA,NA
"TUR","TR","Turkey",37,2020-03-23,34,2,3.61091791264422,1296,23,NA,NA
"TUR","TR","Turkey",44,2020-03-24,40,3,3.78418963391826,1296,23,NA,NA
"TUR","TR","Turkey",59,2020-03-25,54,4,4.07753744390572,1296,23,NA,NA
"TUR","TR","Turkey",75,2020-03-26,69,5,4.31748811353631,1296,23,NA,NA
"TUR","TR","Turkey",92,2020-03-27,86,6,4.52178857704904,1296,23,NA,NA
"TUR","TR","Turkey",108,2020-03-28,100,7,4.68213122712422,1296,23,3.17105842071801,22.1351476600496
"TUR","TR","Turkey",131,2020-03-29,123,8,4.87519732320115,1296,23,3.1897192203352,21.5463305400929
"TUR","TR","Turkey",168,2020-03-30,160,9,5.12396397940326,1296,23,3.20190963359819,21.3545925308349
"TUR","TR","Turkey",214,2020-03-31,204,10,5.36597601502185,1296,23,3.25123562065448,20.8274149686943
"TUR","TR","Turkey",277,2020-04-01,265,11,5.62401750618734,1296,23,3.20156730416681,21.606413593492
"TUR","TR","Turkey",356,2020-04-02,342,12,5.87493073085203,1296,23,3.08450792975544,22.9784918262711
"TUR","TR","Turkey",425,2020-04-03,407,13,6.05208916892442,1296,23,3.01068864742832,23.6049791695944
"TUR","TR","Turkey",501,2020-04-04,483,14,6.21660610108486,1296,23,3.08026348517642,22.819397959013
"TUR","TR","Turkey",574,2020-04-05,552,15,6.35262939631957,1296,23,3.30917552013675,20.7690288771858
"TUR","TR","Turkey",649,2020-04-06,627,16,6.47543271670409,1296,23,3.61400807922516,18.3116759126572
"TUR","TR","Turkey",725,2020-04-07,702,17,6.58617165485467,1296,23,3.97483628815321,15.6714523039332
"TUR","TR","Turkey",812,2020-04-08,788,18,6.69950034016168,1296,23,4.28639050730267,13.5739300550311
"TUR","TR","Turkey",908,2020-04-09,883,19,6.81124437860129,1296,23,4.46949832768187,12.4171298775692
"TUR","TR","Turkey",1006,2020-04-10,981,20,6.91373735065968,1296,23,4.61662625103106,11.5453262026625
"TUR","TR","Turkey",1101,2020-04-11,1073,21,7.00397413672268,1296,23,4.72742385944593,10.9132721888112
"TUR","TR","Turkey",1198,2020-04-12,1167,22,7.08840877867539,1296,23,4.8366872993824,10.3170362862426
"TUR","TR","Turkey",1296,2020-04-13,1262,23,7.16703787691222,1296,23,4.95776400142576,9.68980464757664
"GBR","UK","United Kingdom",21,2020-03-14,21,1,3.04452243772342,11329,31,NA,NA
"GBR","UK","United Kingdom",21,2020-03-15,21,2,3.04452243772342,11329,31,NA,NA
"GBR","UK","United Kingdom",55,2020-03-16,55,3,4.00733318523247,11329,31,NA,NA
"GBR","UK","United Kingdom",55,2020-03-17,55,4,4.00733318523247,11329,31,NA,NA
"GBR","UK","United Kingdom",71,2020-03-18,71,5,4.26267987704132,11329,31,NA,NA
"GBR","UK","United Kingdom",137,2020-03-19,137,6,4.91998092582813,11329,31,NA,NA
"GBR","UK","United Kingdom",177,2020-03-20,175,7,5.17614973257383,11329,31,2.58019660411223,37.1469484020338
"GBR","UK","United Kingdom",233,2020-03-21,231,8,5.4510384535657,11329,31,2.54025024195583,37.3922460100186
"GBR","UK","United Kingdom",281,2020-03-22,279,9,5.63835466933375,11329,31,2.9174218231505,31.0498030160814
"GBR","UK","United Kingdom",335,2020-03-23,333,10,5.81413053182507,11329,31,2.86282412274641,31.0814255432151
"GBR","UK","United Kingdom",422,2020-03-24,420,11,6.04500531403601,11329,31,3.15891122638972,27.1338587847782
"GBR","UK","United Kingdom",465,2020-03-25,463,12,6.14203740558736,11329,31,3.7444297859588,20.596331001648
"GBR","UK","United Kingdom",578,2020-03-26,576,13,6.35957386867238,11329,31,3.89699822614157,19.0675748465758
"GBR","UK","United Kingdom",759,2020-03-27,757,14,6.63200177739563,11329,31,3.92439215708717,18.9758401568905
"GBR","UK","United Kingdom",1019,2020-03-28,1017,15,6.92657703322272,11329,31,3.73039231253423,20.7677790623016
"GBR","UK","United Kingdom",1228,2020-03-29,1225,16,7.11314210870709,11329,31,3.57778639739372,21.9647947886706
